x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;FPS;TIMESTAMP
-1951.42041;1604.432617;227.0;0.0;0.0;-88.137726;0.0;0.0;1.0;0.032497;-0.999472;0.0;119.988525;2018-10-24T10:17:09.957Z
-1945.094727;1406.293945;227.0;0.0;0.0;-88.217644;0.0;0.0;1.0;0.031103;-0.999516;0.0;119.99781;2018-10-24T10:17:10.957Z
-1939.07666;1203.30957;227.0;0.0;0.0;-88.404305;0.0;0.0;1.0;0.027847;-0.999612;0.0;119.794952;2018-10-24T10:17:11.957Z
-1934.025391;1001.650391;227.0;0.0;0.0;-88.755951;0.0;0.0;1.0;0.021711;-0.999764;0.0;119.993195;2018-10-24T10:17:12.959Z
-1930.794922;808.506836;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.988579;2018-10-24T10:17:13.951Z
-1928.520996;608.333984;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.993195;2018-10-24T10:17:14.950Z
-1926.24707;408.185547;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.988525;2018-10-24T10:17:15.951Z
-1923.973145;208.035156;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.988579;2018-10-24T10:17:16.952Z
-1921.699219;7.888672;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.993195;2018-10-24T10:17:17.951Z
-1919.425293;-192.257813;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.988579;2018-10-24T10:17:18.951Z
-1917.151367;-392.429688;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.993195;2018-10-24T10:17:19.952Z
-1914.876953;-592.599609;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.988579;2018-10-24T10:17:20.952Z
-1912.602539;-792.814453;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.993195;2018-10-24T10:17:21.952Z
-1910.328613;-992.966797;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.99781;2018-10-24T10:17:22.953Z
-1908.054688;-1193.111328;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.993195;2018-10-24T10:17:23.953Z
-1905.780762;-1393.253906;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.887032;2018-10-24T10:17:24.952Z
-1903.506348;-1593.427734;227.0;0.0;0.0;-89.349091;0.0;0.0;1.0;0.01136;-0.999935;0.0;119.993195;2018-10-24T10:17:25.953Z
-1901.004883;-1796.082031;227.0;0.0;0.0;-88.423241;0.0;0.0;1.0;0.027516;-0.999621;0.0;119.993195;2018-10-24T10:17:26.953Z
-1876.763184;-1992.830078;227.0;0.0;0.0;-76.747406;0.0;0.0;1.0;0.229244;-0.973369;0.0;119.988579;2018-10-24T10:17:27.954Z
-1801.506836;-2177.132813;227.0;0.0;0.0;-57.797153;0.0;0.0;1.0;0.532918;-0.846167;0.0;119.988579;2018-10-24T10:17:28.954Z
-1662.805176;-2319.306641;227.0;0.0;0.0;-34.127274;0.0;0.0;1.0;0.827793;-0.561033;0.0;119.993195;2018-10-24T10:17:29.954Z
-1481.560059;-2401.416016;227.0;0.0;0.0;-16.506729;0.0;0.0;1.0;0.958786;-0.284128;0.0;119.993141;2018-10-24T10:17:30.954Z
-1284.600098;-2441.677734;227.0;0.0;0.0;-8.258067;0.0;0.0;1.0;0.989631;-0.143632;0.0;119.99781;2018-10-24T10:17:31.955Z
-1087.311523;-2471.210938;227.0;0.0;0.0;-11.51845;0.0;0.0;1.0;0.97986;-0.199683;0.0;119.99781;2018-10-24T10:17:32.955Z
-925.169922;-2575.447266;227.0;0.0;0.0;-60.851807;0.0;0.0;1.0;0.48707;-0.873363;0.0;119.993195;2018-10-24T10:17:33.955Z
-842.928955;-2753.025391;227.0;0.0;0.0;-80.276878;0.0;0.0;1.0;0.168887;-0.985635;0.0;119.993195;2018-10-24T10:17:34.955Z
-821.639893;-2951.560547;227.0;0.0;0.0;-84.590874;0.0;0.0;1.0;0.094267;-0.995547;0.0;119.988525;2018-10-24T10:17:35.956Z
-803.078125;-3146.958984;227.0;0.0;0.0;-85.221642;0.0;0.0;1.0;0.083301;-0.996524;0.0;119.817947;2018-10-24T10:17:36.956Z
-789.055664;-3347.867188;227.0;0.0;0.0;-86.541992;0.0;0.0;1.0;0.060317;-0.998179;0.0;119.993195;2018-10-24T10:17:37.956Z
-777.980713;-3548.652344;227.0;0.0;0.0;-87.063774;0.0;0.0;1.0;0.051224;-0.998687;0.0;119.988579;2018-10-24T10:17:38.956Z
-768.12793;-3749.601563;227.0;0.0;0.0;-87.282921;0.0;0.0;1.0;0.047404;-0.998876;0.0;119.99781;2018-10-24T10:17:39.956Z
-758.708008;-3950.751953;227.0;0.0;0.0;-87.330498;0.0;0.0;1.0;0.046575;-0.998915;0.0;119.993195;2018-10-24T10:17:40.957Z
-749.244141;-4151.390625;227.0;0.0;0.0;-87.249512;0.0;0.0;1.0;0.047987;-0.998848;0.0;119.988579;2018-10-24T10:17:41.957Z
-739.304688;-4351.527344;227.0;0.0;0.0;-87.04644;0.0;0.0;1.0;0.051527;-0.998672;0.0;119.997757;2018-10-24T10:17:42.957Z
-728.358154;-4552.53125;227.0;0.0;0.0;-86.696838;0.0;0.0;1.0;0.057619;-0.998339;0.0;119.988579;2018-10-24T10:17:43.958Z
-715.84082;-4753.429688;227.0;0.0;0.0;-86.138397;0.0;0.0;1.0;0.067347;-0.99773;0.0;119.993195;2018-10-24T10:17:44.958Z
-700.810303;-4953.904297;227.0;0.0;0.0;-85.219437;0.0;0.0;1.0;0.08334;-0.996521;0.0;119.99781;2018-10-24T10:17:45.958Z
-681.493164;-5152.798828;227.0;0.0;0.0;-83.509819;0.0;0.0;1.0;0.113033;-0.993591;0.0;119.882423;2018-10-24T10:17:46.951Z
-652.70459;-5349.708984;227.0;0.0;0.0;-79.233627;0.0;0.0;1.0;0.186805;-0.982397;0.0;119.99781;2018-10-24T10:17:47.951Z
-602.001221;-5541.919922;227.0;0.0;0.0;-70.488617;0.0;0.0;1.0;0.333994;-0.942575;0.0;119.99781;2018-10-24T10:17:48.952Z
-518.901367;-5721.503906;227.0;0.0;0.0;-61.725193;0.0;0.0;1.0;0.473701;-0.880686;0.0;119.99781;2018-10-24T10:17:49.951Z
-434.91748;-5900.888672;227.0;0.0;0.0;-70.012932;0.0;0.0;1.0;0.341808;-0.93977;0.0;119.993195;2018-10-24T10:17:50.952Z
-383.826904;-6092.595703;227.0;0.0;0.0;-79.105423;0.0;0.0;1.0;0.189003;-0.981977;0.0;119.993141;2018-10-24T10:17:51.952Z
-353.618652;-6292.996094;227.0;0.0;0.0;-82.61602;0.0;0.0;1.0;0.128518;-0.991707;0.0;119.99781;2018-10-24T10:17:52.953Z
-330.295898;-6492.525391;227.0;0.0;0.0;-83.964561;0.0;0.0;1.0;0.105144;-0.994457;0.0;119.993195;2018-10-24T10:17:53.953Z
-311.153809;-6691.605469;227.0;0.0;0.0;-84.988922;0.0;0.0;1.0;0.087348;-0.996178;0.0;119.993195;2018-10-24T10:17:54.953Z
-295.147217;-6890.869141;227.0;0.0;0.0;-85.779846;0.0;0.0;1.0;0.073589;-0.997289;0.0;119.99781;2018-10-24T10:17:55.953Z
-281.555664;-7090.570313;227.0;0.0;0.0;-86.397903;0.0;0.0;1.0;0.062827;-0.998024;0.0;119.993195;2018-10-24T10:17:56.953Z
-269.859375;-7290.673828;227.0;0.0;0.0;-86.884377;0.0;0.0;1.0;0.054351;-0.998522;0.0;119.988579;2018-10-24T10:17:57.953Z
-259.681152;-7490.6875;227.0;0.0;0.0;-87.267998;0.0;0.0;1.0;0.047664;-0.998863;0.0;119.89164;2018-10-24T10:17:58.953Z
-250.729492;-7689.951172;227.0;0.0;0.0;-87.570641;0.0;0.0;1.0;0.042388;-0.999101;0.0;119.993195;2018-10-24T10:17:59.954Z
-242.708496;-7889.423828;227.0;0.0;0.0;-87.81041;0.0;0.0;1.0;0.038206;-0.99927;0.0;119.90551;2018-10-24T10:18:00.954Z
-235.411865;-8089.419922;227.0;0.0;0.0;-87.999863;0.0;0.0;1.0;0.034902;-0.999391;0.0;119.99781;2018-10-24T10:18:01.955Z
-228.758057;-8288.861328;227.0;0.0;0.0;-88.261467;0.0;0.0;1.0;0.030338;-0.99954;0.0;119.99781;2018-10-24T10:18:02.955Z
-223.842041;-8488.509766;227.0;0.0;0.0;-88.863335;0.0;0.0;1.0;0.019837;-0.999803;0.0;119.99781;2018-10-24T10:18:03.955Z
-220.637695;-8687.744141;227.0;0.0;0.0;-89.261658;0.0;0.0;1.0;0.012886;-0.999917;0.0;119.99781;2018-10-24T10:18:04.955Z
-218.552734;-8890.933594;227.0;0.0;0.0;-89.540703;0.0;0.0;1.0;0.008016;-0.999968;0.0;119.988579;2018-10-24T10:18:05.956Z
-217.313232;-9089.511719;227.0;0.0;0.0;-89.729424;0.0;0.0;1.0;0.004722;-0.999989;0.0;119.99781;2018-10-24T10:18:06.956Z
-216.608643;-9290.976563;227.0;0.0;0.0;-89.85836;0.0;0.0;1.0;0.002472;-0.999997;0.0;119.993195;2018-10-24T10:18:07.956Z
-216.266357;-9491.158203;227.0;0.0;0.0;-89.936737;0.0;0.0;1.0;0.001104;-0.999999;0.0;119.988579;2018-10-24T10:18:08.956Z
-216.120361;-9692.03125;227.0;0.0;0.0;-89.97271;0.0;0.0;1.0;0.000476;-1.0;0.0;119.988579;2018-10-24T10:18:09.957Z
-216.030273;-9892.441406;227.0;0.0;0.0;-89.969475;0.0;0.0;1.0;0.000533;-1.0;0.0;119.993195;2018-10-24T10:18:10.957Z
-215.859863;-10093.433594;227.0;0.0;0.0;-89.927429;0.0;0.0;1.0;0.001267;-0.999999;0.0;119.988525;2018-10-24T10:18:11.957Z
-215.4729;-10293.214844;227.0;0.0;0.0;-89.844872;0.0;0.0;1.0;0.002708;-0.999996;0.0;119.99781;2018-10-24T10:18:12.958Z
-214.708252;-10495.019531;227.0;0.0;0.0;-89.714684;0.0;0.0;1.0;0.00498;-0.999988;0.0;119.99781;2018-10-24T10:18:13.958Z
-213.413086;-10693.611328;227.0;0.0;0.0;-89.530876;0.0;0.0;1.0;0.008188;-0.999966;0.0;119.99781;2018-10-24T10:18:14.957Z
-211.307861;-10896.322266;227.0;0.0;0.0;-89.268921;0.0;0.0;1.0;0.012759;-0.999919;0.0;119.988579;2018-10-24T10:18:15.958Z
-208.147217;-11096.486328;227.0;0.0;0.0;-88.907471;0.0;0.0;1.0;0.019067;-0.999818;0.0;119.993195;2018-10-24T10:18:16.958Z
-203.500732;-11295.427734;227.0;0.0;0.0;-88.392876;0.0;0.0;1.0;0.028046;-0.999607;0.0;119.993195;2018-10-24T10:18:17.959Z
-196.522705;-11497.330078;227.0;0.0;0.0;-87.600555;0.0;0.0;1.0;0.041866;-0.999123;0.0;119.99781;2018-10-24T10:18:18.951Z
-186.562256;-11693.759766;227.0;0.0;0.0;-86.72216;0.0;0.0;1.0;0.057178;-0.998364;0.0;119.993195;2018-10-24T10:18:19.951Z
-173.993896;-11893.183594;227.0;0.0;0.0;-86.064125;0.0;0.0;1.0;0.06864;-0.997641;0.0;119.988579;2018-10-24T10:18:20.952Z
-158.996094;-12092.310547;227.0;0.0;0.0;-85.315918;0.0;0.0;1.0;0.081662;-0.99666;0.0;119.993195;2018-10-24T10:18:21.952Z
-141.157715;-12291.410156;227.0;0.0;0.0;-84.432495;0.0;0.0;1.0;0.097018;-0.995283;0.0;119.993195;2018-10-24T10:18:22.953Z
-119.844482;-12490.707031;227.0;0.0;0.0;-83.333252;0.0;0.0;1.0;0.116094;-0.993238;0.0;119.956253;2018-10-24T10:18:23.953Z
-94.010254;-12690.257813;227.0;0.0;0.0;-81.855034;0.0;0.0;1.0;0.141678;-0.989913;0.0;119.919327;2018-10-24T10:18:24.953Z
-61.887939;-12888.738281;227.0;0.0;0.0;-79.608757;0.0;0.0;1.0;0.180369;-0.983599;0.0;119.99781;2018-10-24T10:18:25.954Z
-19.463623;-13083.382813;227.0;0.0;0.0;-75.260811;0.0;0.0;1.0;0.254419;-0.967094;0.0;119.99781;2018-10-24T10:18:26.954Z
51.59668;-13269.070313;227.0;0.0;0.0;-59.848656;0.0;0.0;1.0;0.502286;-0.864702;0.0;119.99781;2018-10-24T10:18:27.955Z
182.986816;-13417.546875;227.0;0.0;0.0;-40.768063;0.0;0.0;1.0;0.757359;-0.652999;0.0;119.99781;2018-10-24T10:18:28.955Z
316.367432;-13564.699219;227.0;0.0;0.0;-58.671062;0.0;0.0;1.0;0.519951;-0.854196;0.0;119.988579;2018-10-24T10:18:29.955Z
366.510742;-13752.693359;227.0;0.0;0.0;-87.296715;0.0;0.0;1.0;0.047164;-0.998887;0.0;119.896294;2018-10-24T10:18:30.955Z
363.293213;-13955.423828;227.0;0.0;0.0;-93.128258;0.0;0.0;1.0;-0.054571;-0.99851;0.0;119.993195;2018-10-24T10:18:31.955Z
348.877441;-14155.34375;227.0;0.0;0.0;-94.74585;0.0;0.0;1.0;-0.082736;-0.996571;0.0;119.859413;2018-10-24T10:18:32.956Z
331.862305;-14355.878906;227.0;0.0;0.0;-94.717407;0.0;0.0;1.0;-0.082241;-0.996612;0.0;119.988579;2018-10-24T10:18:33.956Z
317.793457;-14555.423828;227.0;0.0;0.0;-93.017975;0.0;0.0;1.0;-0.052649;-0.998613;0.0;119.988579;2018-10-24T10:18:34.956Z
315.737793;-14758.632813;227.0;0.0;0.0;-86.838745;0.0;0.0;1.0;0.055146;-0.998478;0.0;119.988579;2018-10-24T10:18:35.957Z
366.735596;-14946.439453;227.0;0.0;0.0;-66.297562;0.0;0.0;1.0;0.401987;-0.915645;0.0;119.993195;2018-10-24T10:18:36.956Z
440.557129;-15132.482422;227.0;0.0;0.0;-69.641632;0.0;0.0;1.0;0.347891;-0.937535;0.0;119.988525;2018-10-24T10:18:37.957Z
509.705566;-15320.578125;227.0;0.0;0.0;-69.474861;0.0;0.0;1.0;0.350618;-0.936518;0.0;119.99781;2018-10-24T10:18:38.957Z
585.074707;-15506.310547;227.0;0.0;0.0;-65.63723;0.0;0.0;1.0;0.412513;-0.910952;0.0;119.993195;2018-10-24T10:18:39.957Z
660.1875;-15689.3125;227.0;0.0;0.0;-70.328278;0.0;0.0;1.0;0.336631;-0.941637;0.0;119.99781;2018-10-24T10:18:40.958Z
724.707275;-15879.496094;227.0;0.0;0.0;-71.84848;0.0;0.0;1.0;0.311531;-0.950236;0.0;119.993195;2018-10-24T10:18:41.958Z
786.519531;-16070.910156;227.0;0.0;0.0;-72.240921;0.0;0.0;1.0;0.305015;-0.952348;0.0;119.993195;2018-10-24T10:18:42.958Z
848.010498;-16262.332031;227.0;0.0;0.0;-72.049088;0.0;0.0;1.0;0.308202;-0.951321;0.0;119.988579;2018-10-24T10:18:43.958Z
911.41748;-16453.351563;227.0;0.0;0.0;-71.038666;0.0;0.0;1.0;0.32493;-0.945738;0.0;119.99781;2018-10-24T10:18:44.958Z
982.418579;-16641.789063;227.0;0.0;0.0;-66.132156;0.0;0.0;1.0;0.404628;-0.914481;0.0;119.988525;2018-10-24T10:18:45.959Z
1024.297729;-16826.71875;227.0;0.0;0.0;-84.263329;0.0;0.0;1.0;0.099957;-0.994992;0.0;119.988579;2018-10-24T10:18:46.952Z
1037.119629;-17029.605469;227.0;0.0;0.0;-87.746674;0.0;0.0;1.0;0.039318;-0.999227;0.0;119.859413;2018-10-24T10:18:47.952Z
1042.57251;-17230.742188;227.0;0.0;0.0;-88.939423;0.0;0.0;1.0;0.018509;-0.999829;0.0;119.99781;2018-10-24T10:18:48.953Z
1045.438599;-17431.480469;227.0;0.0;0.0;-89.317871;0.0;0.0;1.0;0.011905;-0.999929;0.0;119.988579;2018-10-24T10:18:49.953Z
1047.988037;-17632.582031;227.0;0.0;0.0;-89.140862;0.0;0.0;1.0;0.014994;-0.999888;0.0;119.988579;2018-10-24T10:18:50.953Z
1052.265137;-17833.75;227.0;0.0;0.0;-88.294914;0.0;0.0;1.0;0.029755;-0.999557;0.0;119.988579;2018-10-24T10:18:51.954Z
1061.541626;-18033.386719;227.0;0.0;0.0;-86.036591;0.0;0.0;1.0;0.069119;-0.997608;0.0;119.993141;2018-10-24T10:18:52.954Z
1088.896606;-18236.605469;227.0;0.0;0.0;-74.901054;0.0;0.0;1.0;0.260487;-0.965477;0.0;119.99781;2018-10-24T10:18:53.955Z
1159.40332;-18416.375;227.0;0.0;0.0;-70.064087;0.0;0.0;1.0;0.340969;-0.940075;0.0;119.993195;2018-10-24T10:18:54.955Z
1226.727905;-18605.058594;227.0;0.0;0.0;-70.097473;0.0;0.0;1.0;0.340421;-0.940273;0.0;119.988579;2018-10-24T10:18:55.955Z
1299.127075;-18792.691406;227.0;0.0;0.0;-67.267166;0.0;0.0;1.0;0.386435;-0.922317;0.0;119.99781;2018-10-24T10:18:56.955Z
1386.905396;-18973.410156;227.0;0.0;0.0;-59.805954;0.0;0.0;1.0;0.50293;-0.864327;0.0;119.993195;2018-10-24T10:18:57.955Z
1516.722046;-19122.757813;227.0;0.0;0.0;-30.487951;0.0;0.0;1.0;0.861736;-0.507357;0.0;119.993195;2018-10-24T10:18:58.955Z
1696.196167;-19207.589844;227.0;0.0;0.0;-25.592722;0.0;0.0;1.0;0.901887;-0.431971;0.0;119.988579;2018-10-24T10:18:59.955Z
1876.492554;-19294.671875;227.0;0.0;0.0;-25.897287;0.0;0.0;1.0;0.899578;-0.436759;0.0;119.988579;2018-10-24T10:19:00.956Z
2057.234375;-19382.578125;227.0;0.0;0.0;-25.942972;0.0;0.0;1.0;0.89923;-0.437476;0.0;119.99781;2018-10-24T10:19:01.956Z
2237.199707;-19469.914063;227.0;0.0;0.0;-25.795084;0.0;0.0;1.0;0.900356;-0.435154;0.0;119.988579;2018-10-24T10:19:02.956Z
2417.998535;-19556.367188;227.0;0.0;0.0;-25.171915;0.0;0.0;1.0;0.905036;-0.425336;0.0;119.993195;2018-10-24T10:19:03.957Z
2606.307617;-19617.808594;227.0;0.0;0.0;-4.761996;0.0;0.0;1.0;0.996548;-0.083017;0.0;119.877876;2018-10-24T10:19:04.956Z
2805.748535;-19605.671875;227.0;0.0;0.0;8.118098;0.0;0.0;1.0;0.989979;0.141214;0.0;119.99781;2018-10-24T10:19:05.957Z
3004.730957;-19579.304688;227.0;0.0;0.0;4.446797;0.0;0.0;1.0;0.99699;0.077533;0.0;119.988525;2018-10-24T10:19:06.958Z
3201.983643;-19599.746094;227.0;0.0;0.0;-19.344391;0.0;0.0;1.0;0.943545;-0.331246;0.0;119.993195;2018-10-24T10:19:07.958Z
3375.389893;-19697.972656;227.0;0.0;0.0;-36.350731;0.0;0.0;1.0;0.805404;-0.592727;0.0;119.993141;2018-10-24T10:19:08.958Z
3533.807373;-19820.523438;227.0;0.0;0.0;-36.507282;0.0;0.0;1.0;0.803781;-0.594925;0.0;119.993195;2018-10-24T10:19:09.958Z
3707.275879;-19918.761719;227.0;0.0;0.0;-19.682707;0.0;0.0;1.0;0.941572;-0.336811;0.0;119.99781;2018-10-24T10:19:10.958Z
3903.92749;-19948.289063;227.0;0.0;0.0;0.478858;0.0;0.0;1.0;0.999965;0.008358;0.0;119.988579;2018-10-24T10:19:11.958Z
4103.050293;-19951.007813;227.0;0.0;0.0;-4.788637;0.0;0.0;1.0;0.996509;-0.08348;0.0;119.99781;2018-10-24T10:19:12.958Z
4297.586426;-19982.605469;227.0;0.0;0.0;-12.892016;0.0;0.0;1.0;0.974792;-0.223114;0.0;119.99781;2018-10-24T10:19:13.950Z
4489.622559;-20045.949219;227.0;0.0;0.0;-24.895672;0.0;0.0;1.0;0.907076;-0.420967;0.0;119.923935;2018-10-24T10:19:14.951Z
4664.094727;-20142.316406;227.0;0.0;0.0;-30.75135;0.0;0.0;1.0;0.859394;-0.511313;0.0;119.988525;2018-10-24T10:19:15.952Z
4838.061523;-20240.171875;227.0;0.0;0.0;-27.093153;0.0;0.0;1.0;0.890267;-0.455438;0.0;119.505684;2018-10-24T10:19:16.952Z
5020.867188;-20321.476563;227.0;0.0;0.0;-20.95046;0.0;0.0;1.0;0.93389;-0.357561;0.0;119.993195;2018-10-24T10:19:17.954Z
5209.638672;-20383.300781;227.0;0.0;0.0;-15.603564;0.0;0.0;1.0;0.963146;-0.26898;0.0;119.99781;2018-10-24T10:19:18.955Z
5405.120117;-20429.800781;227.0;0.0;0.0;-11.413347;0.0;0.0;1.0;0.980225;-0.197886;0.0;119.988525;2018-10-24T10:19:19.955Z
5602.556152;-20463.640625;227.0;0.0;0.0;-8.229531;0.0;0.0;1.0;0.989703;-0.143139;0.0;119.993141;2018-10-24T10:19:20.955Z
5796.608398;-20487.289063;227.0;0.0;0.0;-5.807133;0.0;0.0;1.0;0.994868;-0.10118;0.0;119.988525;2018-10-24T10:19:21.956Z
5997.003906;-20503.996094;227.0;0.0;0.0;-3.838105;0.0;0.0;1.0;0.997757;-0.066937;0.0;119.99781;2018-10-24T10:19:22.956Z
6193.496094;-20514.792969;227.0;0.0;0.0;-2.572998;0.0;0.0;1.0;0.998992;-0.044892;0.0;119.993141;2018-10-24T10:19:23.956Z
6398.004883;-20522.320313;227.0;0.0;0.0;-1.712525;0.0;0.0;1.0;0.999553;-0.029885;0.0;119.993195;2018-10-24T10:19:24.956Z
6594.748047;-20527.128906;227.0;0.0;0.0;-1.12677;0.0;0.0;1.0;0.999807;-0.019665;0.0;119.993195;2018-10-24T10:19:25.956Z
6802.650879;-20530.328125;227.0;0.0;0.0;-0.664886;0.0;0.0;1.0;0.999933;-0.011604;0.0;119.988579;2018-10-24T10:19:26.957Z
6997.143555;-20531.988281;227.0;0.0;0.0;-0.331818;0.0;0.0;1.0;0.999983;-0.005791;0.0;119.99781;2018-10-24T10:19:27.957Z
7199.375977;-20532.648438;227.0;0.0;0.0;-0.057617;0.0;0.0;1.0;1.0;-0.001006;0.0;119.99781;2018-10-24T10:19:28.957Z
7401.480469;-20532.445313;227.0;0.0;0.0;0.161296;0.0;0.0;1.0;0.999996;0.002815;0.0;119.99781;2018-10-24T10:19:29.957Z
7599.875;-20531.570313;227.0;0.0;0.0;0.334029;0.0;0.0;1.0;0.999983;0.00583;0.0;119.993195;2018-10-24T10:19:30.957Z
7802.279785;-20530.125;227.0;0.0;0.0;0.475466;0.0;0.0;1.0;0.999966;0.008298;0.0;119.993195;2018-10-24T10:19:31.958Z
8003.009277;-20528.253906;227.0;0.0;0.0;0.586641;0.0;0.0;1.0;0.999948;0.010239;0.0;119.993195;2018-10-24T10:19:32.958Z
8202.708984;-20526.050781;227.0;0.0;0.0;0.672272;0.0;0.0;1.0;0.999931;0.011733;0.0;119.988579;2018-10-24T10:19:33.957Z
8403.993164;-20523.570313;227.0;0.0;0.0;0.736019;0.0;0.0;1.0;0.999918;0.012846;0.0;119.993195;2018-10-24T10:19:34.958Z
8604.316406;-20520.914063;227.0;0.0;0.0;0.778674;0.0;0.0;1.0;0.999908;0.01359;0.0;119.99781;2018-10-24T10:19:35.955Z
8804.847656;-20518.144531;227.0;0.0;0.0;0.80147;0.0;0.0;1.0;0.999902;0.013988;0.0;119.993141;2018-10-24T10:19:36.955Z
9004.882813;-20515.335938;227.0;0.0;0.0;0.804548;0.0;0.0;1.0;0.999901;0.014042;0.0;119.99781;2018-10-24T10:19:37.956Z
9206.96875;-20512.523438;227.0;0.0;0.0;0.787176;0.0;0.0;1.0;0.999906;0.013738;0.0;119.988579;2018-10-24T10:19:38.958Z
9408.123047;-20509.820313;227.0;0.0;0.0;0.748092;0.0;0.0;1.0;0.999915;0.013056;0.0;119.988579;2018-10-24T10:19:39.958Z
9604.790039;-20507.355469;227.0;0.0;0.0;0.686653;0.0;0.0;1.0;0.999928;0.011984;0.0;119.873222;2018-10-24T10:19:40.951Z
9807.875977;-20505.074219;227.0;0.0;0.0;0.595618;0.0;0.0;1.0;0.999946;0.010395;0.0;119.997757;2018-10-24T10:19:41.950Z
10009.060547;-20503.195313;227.0;0.0;0.0;0.472359;0.0;0.0;1.0;0.999966;0.008244;0.0;119.988579;2018-10-24T10:19:42.951Z
10205.350586;-20501.84375;227.0;0.0;0.0;0.312835;0.0;0.0;1.0;0.999985;0.00546;0.0;119.993141;2018-10-24T10:19:43.956Z
10412.676758;-20501.097656;227.0;0.0;0.0;0.089732;0.0;0.0;1.0;0.999999;0.001566;0.0;119.99781;2018-10-24T10:19:44.957Z
10610.623047;-20501.265625;227.0;0.0;0.0;-0.195007;0.0;0.0;1.0;0.999994;-0.003404;0.0;119.988525;2018-10-24T10:19:45.957Z
10812.821289;-20502.628906;227.0;0.0;0.0;-0.590454;0.0;0.0;1.0;0.999947;-0.010305;0.0;119.99781;2018-10-24T10:19:46.957Z
11014.376953;-20505.644531;227.0;0.0;0.0;-1.151428;0.0;0.0;1.0;0.999798;-0.020095;0.0;119.988525;2018-10-24T10:19:47.957Z
11208.796875;-20510.8125;227.0;0.0;0.0;-1.893555;0.0;0.0;1.0;0.999454;-0.033043;0.0;119.993195;2018-10-24T10:19:48.957Z
11409.367188;-20518.824219;227.0;0.0;0.0;-2.66745;0.0;0.0;1.0;0.998916;-0.046539;0.0;119.99781;2018-10-24T10:19:49.957Z
11609.305664;-20529.523438;227.0;0.0;0.0;-3.449463;0.0;0.0;1.0;0.998188;-0.060168;0.0;119.99781;2018-10-24T10:19:50.958Z
11807.266602;-20542.824219;227.0;0.0;0.0;-4.22336;0.0;0.0;1.0;0.997285;-0.073645;0.0;119.993195;2018-10-24T10:19:51.959Z
12007.257813;-20558.960938;227.0;0.0;0.0;-4.985079;0.0;0.0;1.0;0.996217;-0.086896;0.0;119.993195;2018-10-24T10:19:52.951Z
12205.272461;-20577.503906;227.0;0.0;0.0;-5.691441;0.0;0.0;1.0;0.99507;-0.099171;0.0;119.993195;2018-10-24T10:19:53.953Z
12403.124023;-20598.351563;227.0;0.0;0.0;-6.306981;0.0;0.0;1.0;0.993948;-0.109855;0.0;119.748886;2018-10-24T10:19:54.953Z
12602.974609;-20621.328125;227.0;0.0;0.0;-6.769507;0.0;0.0;1.0;0.993028;-0.117875;0.0;119.988579;2018-10-24T10:19:55.954Z
12801.359375;-20645.328125;227.0;0.0;0.0;-6.969916;0.0;0.0;1.0;0.99261;-0.121348;0.0;119.988525;2018-10-24T10:19:56.954Z
12999.128906;-20669.28125;227.0;0.0;0.0;-6.762762;0.0;0.0;1.0;0.993042;-0.117759;0.0;119.993195;2018-10-24T10:19:57.954Z
13197.193359;-20691.507813;227.0;0.0;0.0;-5.926945;0.0;0.0;1.0;0.994654;-0.10326;0.0;119.99781;2018-10-24T10:19:58.954Z
13395.922852;-20709.296875;227.0;0.0;0.0;-4.144228;0.0;0.0;1.0;0.997385;-0.072267;0.0;119.993195;2018-10-24T10:19:59.955Z
13595.197266;-20718.628906;227.0;0.0;0.0;-1.011871;0.0;0.0;1.0;0.999844;-0.01766;0.0;119.988579;2018-10-24T10:20:00.955Z
13796.133789;-20714.105469;227.0;0.0;0.0;3.748002;0.0;0.0;1.0;0.997861;0.065368;0.0;119.988525;2018-10-24T10:20:01.955Z
13992.320313;-20690.542969;227.0;0.0;0.0;10.221064;0.0;0.0;1.0;0.98413;0.177447;0.0;119.993195;2018-10-24T10:20:02.955Z
14185.467773;-20639.546875;227.0;0.0;0.0;19.84766;0.0;0.0;1.0;0.940599;0.33952;0.0;119.988525;2018-10-24T10:20:03.956Z
