x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.261719;91.804939;3.724174;-1.885801;-83.205879;0.068382;-0.024923;0.997348;0.118238;-0.99244;-0.032908;5.541965;-2.844961;2.218507;0.028869;0.010021;0.020321;-0.006087;0.010853;0.005945;-0.014052;-0.001061;0.000654;2231670.5;89.519722;2018-12-05T09:58:48.063Z
5597.447266;29046.345703;91.663841;3.71825;-1.780849;-83.18541;0.068072;-0.023097;0.997413;0.1186;-0.992456;-0.031077;2.069523;2.848832;-1.121536;-0.111413;-0.088836;0.030507;-0.000907;-0.048896;-0.022412;-0.02896;-0.01161;0.007683;2231670.75;89.432068;2018-12-05T09:58:48.253Z
5597.283203;29010.417969;91.511627;3.482773;-1.309812;-83.261276;0.063006;-0.01553;0.997892;0.117311;-0.992832;-0.022859;0.411786;-8.073667;0.756694;0.107481;0.003562;0.052284;0.035016;-0.007717;0.007913;-0.034108;-0.011987;0.000922;2231671.0;90.610054;2018-12-05T09:58:48.452Z
5597.118164;28974.457031;91.356552;3.366577;-1.249084;-83.209496;0.060885;-0.014665;0.998037;0.118211;-0.992749;-0.021799;-3.284089;-7.756596;-0.058336;0.274431;-0.010519;0.106457;0.033197;-0.032288;-0.018506;-0.008694;-0.013284;0.0025;2231671.25;89.510651;2018-12-05T09:58:48.653Z
5596.953125;28938.447266;91.198616;3.292053;-1.320098;-83.532196;0.059651;-0.016385;0.998085;0.112615;-0.993372;-0.023038;4.965539;0.363444;-2.861957;0.397285;0.038327;0.139044;0.033859;0.003754;-0.122346;0.056637;-0.013693;0.005484;2231671.25;91.152687;2018-12-05T09:58:48.853Z
5596.787109;28902.457031;91.038208;3.112572;-1.529723;-84.956009;0.056431;-0.021779;0.998169;0.087889;-0.995773;-0.026696;-2.817637;3.735444;0.268351;-0.169691;0.175129;-0.072661;-0.006798;0.0064;-0.108371;0.061213;0.00837;-0.001848;2231671.5;89.25425;2018-12-05T09:58:49.053Z
5596.621094;28866.410156;90.875053;3.809349;-1.898342;-85.643227;0.068756;-0.027911;0.997243;0.075925;-0.996563;-0.033126;-0.076675;2.340453;-4.6715;-0.397716;-0.080824;-0.002848;-0.081194;0.16542;0.02763;0.039643;0.031399;-0.023431;2231671.75;90.230316;2018-12-05T09:58:49.253Z
5596.45459;28830.330078;90.709366;3.786266;-2.135247;-84.94886;0.069052;-0.031219;0.997124;0.087984;-0.995425;-0.037258;-2.616652;3.3475;4.494143;0.06296;-0.268438;-0.035642;0.059044;0.006783;-0.012689;0.003033;-0.018743;0.002149;2231672.0;89.792877;2018-12-05T09:58:49.453Z
5596.287598;28794.261719;90.541397;3.2507;-2.345671;-85.973701;0.059434;-0.03678;0.997554;0.070155;-0.996696;-0.040928;-4.43767;2.081072;-0.621919;-0.043324;0.065502;0.056532;0.040676;0.036806;-0.0777;0.012322;-0.026531;0.003535;2231672.25;90.000366;2018-12-05T09:58:49.653Z
5596.120117;28758.132813;90.370949;2.810873;-2.740319;-86.272552;0.05204;-0.044463;0.997655;0.064936;-0.996743;-0.047809;-0.361721;2.542685;-6.121232;-0.130268;0.071147;0.05967;0.006999;0.012768;-0.010605;-0.00649;-0.009202;-0.002686;2231672.25;89.835495;2018-12-05T09:58:49.854Z
