x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.277344;91.804482;1.132359;-8.432094;-92.047966;0.01451;-0.147221;0.988997;-0.03535;-0.988558;-0.146637;3.272945;3.247316;-6.472545;-0.005995;0.005251;0.009064;0.068184;0.001597;-0.008345;0.013379;-0.016366;-0.002007;2152388.0;90.027893;2018-12-04T11:57:28.723Z
5597.438477;29044.417969;91.6539;0.96955;-8.708129;-92.612999;0.010002;-0.151993;0.988331;-0.045064;-0.987445;-0.151401;0.469121;2.864742;-4.650077;-0.208748;-0.060304;0.052744;-0.000661;0.009834;-0.058492;-0.011761;-0.010933;-0.003853;2152388.25;30.845322;2018-12-04T11:57:28.922Z
5597.275879;29008.851563;91.500984;0.918076;-8.748597;-93.086304;0.007812;-0.152722;0.988238;-0.053214;-0.986932;-0.152099;2.798792;-3.644989;-0.268763;0.082461;0.054527;-0.014589;0.005236;-0.003903;-0.003305;-0.021494;-0.008453;-0.002176;2152388.5;88.847023;2018-12-04T11:57:29.121Z
5597.110352;28972.6875;91.341988;0.908677;-8.714392;-92.726433;0.008635;-0.152073;0.988332;-0.047018;-0.987337;-0.151509;3.358718;-4.524946;-0.774506;0.089796;0.091862;0.022729;-0.014169;-0.039819;0.089484;-0.011018;0.008987;0.003662;2152388.75;90.46769;2018-12-04T11:57:29.322Z
5596.945313;28936.685547;91.180298;1.06202;-8.90436;-91.833031;0.013575;-0.155273;0.987778;-0.031601;-0.987443;-0.154786;0.241549;5.636828;-2.74371;0.073824;-0.094962;0.033566;-0.026435;0.043347;0.018221;0.007704;-0.000476;-0.005165;2152388.75;89.236206;2018-12-04T11:57:29.521Z
5596.779297;28900.683594;91.015327;0.89128;-8.754362;-91.387024;0.011867;-0.152512;0.98823;-0.023924;-0.98806;-0.152199;-1.970372;-0.299142;-2.799554;-0.036332;-0.003517;0.046704;-0.005006;-0.063451;0.046172;0.002034;-0.004287;0.009257;2152389.0;89.628761;2018-12-04T11:57:29.721Z
5596.613281;28864.580078;90.84671;0.619909;-8.484652;-90.916069;0.008459;-0.14769;0.988998;-0.015813;-0.988929;-0.147544;0.668782;3.520174;0.22269;0.100759;0.025763;-0.161616;0.001429;0.04093;0.053759;-0.005552;-0.003083;-0.003226;2152389.25;88.805313;2018-12-04T11:57:29.922Z
5596.446289;28828.546875;90.675346;0.262904;-7.657379;-89.868965;0.004893;-0.133237;0.991072;0.002267;-0.99108;-0.133249;5.321391;-2.411319;2.044514;-0.005024;-0.066223;-0.140716;0.020053;-0.108531;0.084942;-0.009122;-0.000871;0.016068;2152389.5;88.064148;2018-12-04T11:57:30.121Z
5596.279297;28792.451172;90.500725;-0.011841;-7.145634;-89.429947;0.001031;-0.124388;0.992233;0.009872;-0.992184;-0.124392;-2.75078;6.201875;-6.291835;0.041527;-0.154519;-0.064447;-0.00947;-0.006929;-0.008892;0.001841;-0.023034;0.002606;2152389.75;89.239174;2018-12-04T11:57:30.322Z
5596.111816;28756.355469;90.32325;-0.343048;-6.834711;-89.101219;-0.00412;-0.119083;0.992876;0.015575;-0.992771;-0.119006;-3.084697;0.686759;-3.370885;0.001556;-0.123185;0.012956;0.003432;-0.000621;0.034691;-0.007523;-0.044824;0.002812;2152389.75;90.184235;2018-12-04T11:57:30.521Z
