x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.265625;91.804436;2.917623;-1.31768;-93.948357;0.049198;-0.026416;0.99844;-0.068839;-0.997363;-0.022996;2.149377;-0.674384;3.639822;-0.233192;0.073406;0.123202;0.042806;0.035492;-0.035302;-0.002617;0.019003;0.00096;2403839.5;89.881241;2018-12-07T09:48:13.769Z
5597.437988;29044.34375;91.65358;3.029644;-1.133395;-94.334007;0.051209;-0.02369;0.998407;-0.075556;-0.996945;-0.01978;1.181225;-2.888411;2.783343;-0.036803;-0.139487;-0.046229;0.004331;-0.011948;-0.048753;-0.011585;0.021307;0.006903;2403839.75;89.698608;2018-12-07T09:48:13.968Z
5597.282715;29010.408203;91.507744;3.12484;2.62967;-96.366447;0.059256;0.039485;0.997462;-0.11077;-0.992786;0.04588;-2.182393;-3.478609;1.348242;-0.469304;-0.06076;0.094893;0.008859;-0.716377;-0.320862;-0.044634;-0.010155;0.094757;2403839.75;90.153557;2018-12-07T09:48:14.158Z
5597.109375;28972.464844;91.340996;3.181274;7.452822;-98.47628;0.073979;0.119915;0.990024;-0.146155;-0.980721;0.12971;-2.277943;-0.924283;6.632618;0.146247;0.069809;-0.361911;-0.073254;-0.201996;-0.109707;-0.040542;0.004814;0.022705;2403840.0;90.418236;2018-12-07T09:48:14.368Z
5596.944336;28936.496094;91.179443;3.554687;16.173443;-103.194473;0.123822;0.256519;0.958575;-0.219223;-0.935069;0.278546;3.25363;4.962934;-5.537326;-0.645221;-0.510665;-1.180305;-0.197645;-1.347255;-0.999097;-0.140768;-0.063071;0.156007;2403840.25;90.132065;2018-12-07T09:48:14.568Z
5596.77832;28900.496094;91.014465;2.385257;26.726727;-112.320404;0.209155;0.399872;0.892388;-0.33921;-0.826241;0.449736;2.94309;0.726022;1.545646;0.516857;0.269217;-0.840315;-0.060589;-0.609037;-0.481355;-0.148895;-0.013701;0.05247;2403840.5;89.589371;2018-12-07T09:48:14.768Z
5596.612305;28864.425781;90.84597;1.551955;37.203136;-121.158806;0.335911;0.503212;0.796205;-0.412117;-0.681592;0.604643;-13.242285;7.601746;-12.368376;-0.93031;-0.302651;-0.610578;-0.804605;-1.541944;-1.604231;-0.265869;-0.021076;0.094219;2403840.75;89.492477;2018-12-07T09:48:14.968Z
5596.454102;28830.214844;90.683334;-5.815312;47.093006;-144.128922;0.531114;0.509091;0.677307;-0.551686;-0.39893;0.73246;1.278687;3.401427;7.334457;0.833163;0.779983;-0.13769;-0.506748;-0.745884;-0.963317;-0.207434;0.054773;0.006767;2403840.75;89.371719;2018-12-07T09:48:15.158Z
5596.286133;28794.0;90.508278;-9.312239;50.505878;-156.363571;0.632758;0.453557;0.627617;-0.582644;-0.254992;0.77169;4.445591;3.990333;-1.708623;-0.295272;0.458226;-0.299228;-0.421627;-0.329309;-0.543004;-0.121117;0.080535;-0.007804;2403841.0;89.920898;2018-12-07T09:48:15.359Z
5596.119141;28757.871094;90.33075;-10.696095;54.011288;-161.497787;0.69508;0.428316;0.577416;-0.557252;-0.186478;0.809133;-0.134494;-3.190925;3.80096;-0.531451;0.50233;-0.143259;-0.064931;-0.223235;-0.01952;-0.098732;0.09339;-0.012059;2403841.25;89.841599;2018-12-07T09:48:15.560Z
5595.951172;28721.761719;90.150581;-10.518448;57.93166;-161.12822;0.729341;0.442231;0.522009;-0.50239;-0.17173;0.847415;2.827929;3.932578;-0.458497;0.142241;-0.334444;-0.005877;0.069166;-0.183083;0.188816;-0.0835;0.081136;-0.01171;2403841.5;89.616646;2018-12-07T09:48:15.760Z
5595.783691;28685.824219;89.968628;1.230905;50.361671;-144.957993;0.642683;0.424476;0.637792;-0.522301;-0.36629;0.770087;5.421864;0.57202;0.10471;0.413966;-0.128999;-0.308567;0.310505;1.382244;1.264913;0.193825;-0.074738;-0.022191;2403841.5;89.808113;2018-12-07T09:48:15.960Z
5595.617188;28650.099609;89.785271;6.966888;28.217033;-130.718643;0.398092;0.276583;0.874657;-0.574822;-0.667853;0.472813;-0.952384;8.87606;-5.656806;-0.342978;-0.295504;-0.35116;0.300412;1.977244;0.903281;0.228058;-0.138679;-0.117047;2403841.75;90.877419;2018-12-07T09:48:16.158Z
5595.449219;28614.230469;89.598785;3.99972;9.3279;-126.911522;0.152879;0.08739;0.984373;-0.59264;-0.788991;0.162084;-1.171126;-8.320456;-4.155359;-0.391988;0.309735;0.367666;0.239191;1.112723;0.063972;0.114589;-0.143175;-0.09663;2403842.0;90.107559;2018-12-07T09:48:16.358Z
5595.280762;28578.246094;89.409409;2.635502;2.642061;-129.805771;0.064803;0.005938;0.99788;-0.639506;-0.767403;0.046096;-1.818765;1.606514;-8.093388;-0.506944;-0.442177;0.004129;-0.091956;0.441952;-0.533061;0.048395;-0.156276;-0.059539;2403842.25;89.668221;2018-12-07T09:48:16.558Z
5595.112305;28542.214844;89.217575;3.698156;-1.424313;-140.103409;0.02234;-0.065395;0.997609;-0.766966;-0.641206;-0.024856;-3.31472;2.719112;7.665499;0.015593;0.472294;0.075008;-0.051064;0.347249;-0.798122;-0.011392;-0.17337;-0.047675;2403842.5;89.407913;2018-12-07T09:48:16.759Z
5594.942871;28506.076172;89.023064;3.234758;-3.237305;-146.803329;-0.016285;-0.078088;0.996813;-0.835461;-0.546641;-0.056472;-4.589172;-2.819329;-1.062438;-0.047254;0.218331;0.012327;0.029069;0.143786;-0.601444;-0.013247;-0.106712;-0.017901;2403842.5;89.741158;2018-12-07T09:48:16.959Z
5594.772949;28469.996094;88.826889;4.236124;-3.530176;-151.539856;-0.018784;-0.094203;0.995376;-0.877481;-0.475643;-0.061574;5.56204;-5.082251;0.954831;-0.314963;0.39405;0.304369;-0.072875;-0.1147;-0.270811;-0.014366;0.010667;0.015245;2403842.75;90.282631;2018-12-07T09:48:17.160Z
5594.603516;28433.917969;88.628807;4.305405;-1.969847;-152.508652;0.004249;-0.082418;0.996589;-0.886556;-0.461342;-0.034374;5.395478;2.694653;-2.006934;0.03881;0.110048;0.128008;0.130789;-0.023895;0.181632;-0.010203;0.038861;0.013966;2403843.0;90.144348;2018-12-07T09:48:17.359Z
5594.433594;28397.945313;88.429543;3.089266;-3.260493;-141.242645;-0.01055;-0.077579;0.99693;-0.778542;-0.62501;-0.056876;1.494791;9.914066;14.765452;1.042384;1.476798;-0.421881;0.043894;0.213969;1.831659;0.16251;0.179704;-0.031372;2403843.25;90.930466;2018-12-07T09:48:17.559Z
5594.260742;28361.179688;88.224159;0.864711;-5.211762;-111.604782;-0.019411;-0.090002;0.995752;-0.36668;-0.925902;-0.090837;-3.393696;0.261052;-9.93853;-0.895624;-0.630071;-0.210339;-0.131609;-0.031787;2.128872;0.10501;0.275998;0.004391;2403843.5;84.331825;2018-12-07T09:48:17.763Z
5594.085938;28324.201172;88.015945;0.886146;-5.613616;-100.717125;-0.002993;-0.098978;0.995085;-0.185068;-0.977845;-0.097819;0.062319;-12.172727;-9.654416;-0.008299;-0.766552;0.269806;-0.013563;-0.084734;0.377719;0.018646;0.066377;0.016257;2403843.75;89.07412;2018-12-07T09:48:17.968Z
5593.916016;28288.183594;87.811661;0.881172;-3.662354;-98.767128;0.005464;-0.065467;0.99784;-0.152107;-0.986298;-0.063877;1.246171;1.243979;-2.303598;0.478398;-0.222712;-0.407928;-0.078735;-0.111981;0.137983;0.028138;0.025112;0.016008;2403843.75;89.829453;2018-12-07T09:48:18.168Z
5593.745605;28252.222656;87.606339;1.410576;-3.562797;-96.419281;0.017517;-0.064486;0.997765;-0.111587;-0.99181;-0.062142;3.377786;-1.422481;-4.378767;0.194327;-0.356383;0.027331;-0.011332;-0.062549;0.195557;0.066247;0.003203;0.002429;2403844.0;90.162758;2018-12-07T09:48:18.369Z
5593.575195;28216.269531;87.399811;0.776203;-3.863524;-95.010864;0.00761;-0.0683;0.997636;-0.087146;-0.993914;-0.06738;2.007589;-3.770406;3.328656;0.141251;-0.079616;0.024817;0.051529;0.017463;0.137533;0.047914;-0.015207;-0.003582;2403844.25;89.619698;2018-12-07T09:48:18.568Z
5593.404297;28180.25;87.191742;-0.068329;-3.564334;-92.844666;-0.004276;-0.062033;0.998065;-0.049532;-0.996836;-0.062169;6.657818;-5.202913;3.74589;0.249308;-0.076365;0.051038;0.06802;-0.054021;0.214161;0.029916;-0.004864;0.007121;2403844.5;89.805077;2018-12-07T09:48:18.769Z
5593.233887;28144.263672;86.982841;-0.240448;-2.829249;-91.057617;-0.005107;-0.049273;0.998772;-0.018435;-0.998611;-0.04936;-4.862811;-4.304348;2.765177;0.183602;0.006213;0.028514;-0.009759;-0.075438;0.167017;0.03556;0.004776;0.008129;2403844.75;89.260246;2018-12-07T09:48:18.968Z
5593.063477;28108.28125;86.77301;-0.868652;-2.187006;-88.354355;-0.014058;-0.038576;0.999157;0.028697;-0.998859;-0.038161;-5.238709;5.7919;0.634959;0.247489;-0.063585;0.079195;-0.018528;0.015278;0.23034;0.028888;0.029883;-0.002176;2403844.75;89.589371;2018-12-07T09:48:19.168Z
5592.892578;28072.255859;86.562065;-0.207031;-1.822451;-86.770409;-0.001816;-0.031955;0.999488;0.056309;-0.997907;-0.031802;-1.860629;-4.340216;4.819984;0.160221;-0.110761;0.003827;-0.050744;-0.062099;0.152308;0.016665;0.021143;0.004111;2403845.0;90.836922;2018-12-07T09:48:19.368Z
5592.72168;28036.25;86.350517;-0.226257;-1.45871;-85.920815;-0.002128;-0.025673;0.999668;0.071112;-0.997143;-0.025457;-3.976754;-4.729798;0.434307;0.262685;-0.100639;-0.058798;-0.017482;-0.014681;0.022672;0.027266;-0.00965;0.000429;2403845.25;89.808113;2018-12-07T09:48:19.569Z
5592.550293;28000.228516;86.138222;-0.495788;-1.412251;-85.76664;-0.00681;-0.025217;0.999659;0.073796;-0.996969;-0.024646;-0.949663;0.654835;0.826088;0.223584;0.036653;-0.116267;0.030422;0.014389;0.03324;0.044512;-0.008981;-0.004331;2403845.5;89.795944;2018-12-07T09:48:19.768Z
5592.387695;27966.164063;85.936966;-0.788605;-1.649108;-85.055962;-0.011232;-0.029855;0.999491;0.086147;-0.995867;-0.028778;-4.179296;2.39113;-6.221903;0.071866;-0.005329;0.045699;0.017808;0.050856;0.045712;0.04447;0.00269;-0.009614;2403845.5;90.092224;2018-12-07T09:48:19.958Z
5592.216797;27930.117188;85.723572;-0.695557;-1.544005;-84.903786;-0.009698;-0.027915;0.999563;0.088796;-0.995685;-0.026945;1.33036;2.001533;2.875349;0.108651;0.012973;-0.189513;0.002457;-0.047025;0.015731;0.027325;0.002072;0.00416;2403845.75;88.981346;2018-12-07T09:48:20.158Z
5592.036133;27892.166016;85.498535;-0.724762;-1.075891;-84.757385;-0.010881;-0.019852;0.999744;0.091357;-0.995641;-0.018777;4.316506;-2.516134;-3.61201;0.071561;-0.011385;0.142191;-0.005903;-0.030874;0.018738;0.026117;0.00907;0.002892;2403846.0;89.613625;2018-12-07T09:48:20.368Z
5591.874512;27858.128906;85.296486;-0.539642;-0.855194;-84.286896;-0.007886;-0.015788;0.999844;0.099536;-0.994922;-0.014925;2.191995;-1.748516;-4.722414;0.110241;-0.105944;-0.03431;0.007787;0.005165;0.039134;0.030293;0.004837;-0.003294;2403846.25;89.945358;2018-12-07T09:48:20.558Z
5591.694336;27820.179688;85.071068;-0.701752;-1.051665;-84.176758;-0.010322;-0.019501;0.999757;0.101443;-0.994672;-0.018354;-0.67583;-1.920551;-3.498713;0.083905;0.022352;-0.032694;0.012641;0.000756;0.011658;0.028255;-0.002208;-0.000021;2403846.5;89.474342;2018-12-07T09:48:20.768Z
5591.522461;27784.175781;84.857185;-0.98822;-1.438233;-83.900314;-0.014483;-0.026786;0.999536;0.106225;-0.994025;-0.025099;-5.583295;3.787292;-10.164669;0.060943;0.009334;0.047003;0.022974;0.047522;0.00032;0.023075;-0.0044;-0.006378;2403846.75;89.899574;2018-12-07T09:48:20.968Z
5591.360352;27750.107422;84.654846;-1.19339;-1.51275;-83.572197;-0.017741;-0.028559;0.999435;0.111912;-0.993367;-0.026399;1.039732;4.653045;3.954025;0.031441;0.067014;0.1471;0.005969;0.010488;0.029537;0.015456;0.003436;-0.00204;2403846.75;88.535172;2018-12-07T09:48:21.157Z
