x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.610352;29082.230469;91.812584;-0.814484;1.493018;-88.811371;-0.014752;0.025752;0.99956;0.020737;-0.999445;0.026055;-1.80381;-3.262115;1.973515;0.015772;-0.043214;0.112034;-0.036156;0.000169;-0.040084;-0.010726;0.013306;-0.003238;504428.875;89.489494;2018-11-15T10:11:57.507Z
5597.446777;29046.289063;91.661842;-0.563568;1.689563;-88.898788;-0.010401;0.029288;0.999517;0.01921;-0.999381;0.029484;-1.977502;5.651261;1.769326;0.049069;0.02708;-0.119552;-0.03448;0.015025;-0.00819;-0.005204;0.013448;-0.002039;504429.0625;89.92704;2018-11-15T10:11:57.707Z
5597.282227;29010.335938;91.507439;-0.248535;1.594945;-89.153145;-0.004749;0.027766;0.999603;0.014774;-0.999503;0.027833;0.159412;-0.747318;-2.644889;-0.020296;-0.1167;0.015086;-0.013754;0.011617;-0.034235;0.000537;-0.001254;-0.003447;504429.28125;89.997292;2018-11-15T10:11:57.908Z
5597.117676;28974.351563;91.34938;-0.220245;1.289348;-89.569763;-0.004013;0.022472;0.999739;0.007507;-0.999719;0.022501;-1.679071;1.94883;1.995252;-0.064494;-0.189515;0.072129;-0.00025;-0.00455;-0.075267;-0.011627;-0.014781;0.001298;504429.46875;90.310333;2018-11-15T10:11:58.107Z
5596.952148;28938.359375;91.187897;-0.396973;1.436368;-90.471268;-0.006722;0.025122;0.999662;-0.008222;-0.999652;0.025067;4.186032;-6.972508;-1.6029;0.0239;-0.060868;0.054186;0.00741;-0.036606;-0.060265;-0.01885;-0.014353;0.00312;504429.65625;90.092224;2018-11-15T10:11:58.308Z
5596.786133;28902.291016;91.022758;-0.24823;1.658363;-90.981255;-0.003836;0.02901;0.999572;-0.017118;-0.999435;0.02894;1.834483;-1.098481;-1.763108;0.086809;0.060733;-0.021281;-0.005974;-0.000178;-0.00868;-0.016702;-0.005774;0.000815;504429.875;88.449409;2018-11-15T10:11:58.508Z
5596.620605;28866.242188;90.85453;-0.107391;1.610572;-90.803688;-0.00148;0.02813;0.999603;-0.014021;-0.999507;0.028106;1.888169;-2.471342;-0.905511;-0.029238;0.006155;0.014799;-0.015679;0.009484;0.001668;-0.015815;-0.002016;0.001955;504430.0625;87.341019;2018-11-15T10:11:58.709Z
5596.454102;28830.185547;90.683205;0.047592;1.725463;-90.786247;0.001244;0.030096;0.999546;-0.013716;-0.999452;0.03011;-2.178743;-2.222007;-3.5006;-0.011002;0.01695;0.054096;-0.024378;-0.020187;-0.00588;-0.019885;0.000291;0.002063;504430.28125;88.390373;2018-11-15T10:11:58.908Z
5596.286621;28794.125;90.508881;0.142973;1.942615;-90.665405;0.002889;0.033867;0.999422;-0.011607;-0.999358;0.033899;-4.242775;-5.064702;2.320427;0.095561;0.01331;-0.039839;-0.010041;-0.04913;0.002792;-0.014463;-0.004317;0.007204;504430.46875;90.245728;2018-11-15T10:11:59.109Z
5596.119629;28758.027344;90.33152;0.124809;2.458069;-90.47818;0.002536;0.042868;0.999077;-0.008338;-0.999045;0.042888;1.55041;0.80904;-2.297091;0.087564;0.013095;-0.0762;-0.007833;0.003001;0.027224;0.008858;0.002129;0.003573;504430.65625;88.612183;2018-11-15T10:11:59.308Z
