x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.610352;29082.234375;91.813065;-3.404389;-1.417141;-92.364517;-0.060351;-0.022217;0.99793;-0.041244;-0.998843;-0.024731;1.675917;-3.553466;-4.012798;0.02134;-0.13765;0.090954;0.010477;-0.010848;-0.207647;0.000387;-0.011351;0.001576;72884.90625;90.279442;2018-12-19T09:43:22.349Z
5597.447266;29046.339844;91.663811;-3.216919;-1.236906;-94.115723;-0.057518;-0.017469;0.998192;-0.071754;-0.997189;-0.021586;-1.204354;1.59363;-8.448904;0.018537;0.02309;-0.078195;-0.010296;0.011859;-0.128217;0.007195;-0.000422;-0.001401;72885.101563;91.720749;2018-12-19T09:43:22.549Z
5597.283203;29010.375;91.511444;-3.213899;-1.823667;-94.604385;-0.058433;-0.027171;0.997921;-0.080234;-0.996268;-0.031824;2.740575;-1.267751;1.229961;0.005069;0.051992;0.063084;0.023063;0.025145;0.007703;0.006435;0.003051;-0.003197;72885.304688;90.101295;2018-12-19T09:43:22.749Z
5597.118164;28974.394531;91.356277;-3.278382;-1.829589;-94.362297;-0.059446;-0.027433;0.997855;-0.076024;-0.996595;-0.031927;-4.124751;2.032721;-1.910617;-0.014733;0.027652;-0.034464;0.003748;0.000413;0.014781;0.002963;0.006037;-0.001046;72885.5;89.674187;2018-12-19T09:43:22.949Z
5596.952637;28938.394531;91.198387;-3.248139;-1.885371;-93.502724;-0.058561;-0.029324;0.997853;-0.061063;-0.997592;-0.0329;1.809337;-2.543206;0.162818;0.054522;-0.000041;0.059172;0.002121;-0.003629;0.093661;-0.001054;0.016529;-0.001931;72885.703125;89.811028;2018-12-19T09:43:23.150Z
5596.787109;28902.375;91.037834;-3.276764;-1.974608;-92.524651;-0.058619;-0.031849;0.997772;-0.044023;-0.998436;-0.034457;-3.550525;-3.332935;-3.578372;0.009042;-0.013161;-0.055706;0.000545;-0.006926;0.068003;0.006501;0.012078;-0.001287;72885.90625;89.801895;2018-12-19T09:43:23.349Z
5596.621094;28866.310547;90.874603;-3.21109;-2.331021;-91.612999;-0.057136;-0.039016;0.997604;-0.028125;-0.998777;-0.040673;-3.182889;-2.151578;4.326329;-0.034594;-0.141128;-0.057657;-0.018775;0.024175;0.071844;0.008017;0.015144;-0.005497;72886.101563;89.847549;2018-12-19T09:43:23.550Z
5596.454102;28830.246094;90.708977;-3.121308;-2.620907;-91.353264;-0.055513;-0.044361;0.997472;-0.023592;-0.998675;-0.045728;0.762262;0.532292;-5.292621;-0.072302;-0.074759;0.106634;0.00701;-0.001711;0.012749;0.006992;0.00291;0.000004;72886.304688;90.202538;2018-12-19T09:43:23.750Z
5596.287109;28794.142578;90.540848;-3.11084;-2.528987;-91.3424;-0.055285;-0.042776;0.997554;-0.023404;-0.998752;-0.044125;0.987474;-1.054648;-1.990078;0.045873;0.011853;-0.051706;0.003157;-0.007121;-0.009645;0.008736;0.002305;-0.001863;72886.5;85.812706;2018-12-19T09:43:23.951Z
5596.120117;28758.105469;90.370819;-3.118805;-2.615901;-91.177834;-0.055332;-0.044445;0.997478;-0.020534;-0.998747;-0.04564;0.516285;-0.346539;-9.380712;0.043653;0.025928;0.028359;0.014342;0.011128;0.017072;0.0049;0.00429;-0.00298;72886.703125;90.653351;2018-12-19T09:43:24.150Z
5595.952148;28722.058594;90.198586;-3.195588;-2.576416;-90.76268;-0.056337;-0.044136;0.997436;-0.013297;-0.998901;-0.044952;-7.257506;-1.285969;0.066506;-0.039813;0.016511;-0.006141;-0.02625;-0.006933;0.070665;0.002875;0.008942;0.001113;72886.90625;91.555885;2018-12-19T09:43:24.350Z
5595.785156;28686.117188;90.024841;-2.985779;-3.31329;-89.647896;-0.051732;-0.058036;0.996973;0.006135;-0.99831;-0.057796;-2.581645;-2.250482;1.024501;-0.289396;0.283931;0.279541;-0.030595;0.11245;0.122561;-0.007195;0.016277;-0.014574;72887.101563;90.177963;2018-12-19T09:43:24.550Z
5595.617188;28650.164063;89.84906;-2.381256;-3.770346;-87.806267;-0.039003;-0.067243;0.996974;0.038196;-0.997104;-0.065757;0.04227;-1.919954;3.41979;-0.085744;-0.157699;0.525491;-0.123484;-0.050159;-0.032331;-0.028196;-0.004924;-0.001123;72887.304688;91.470528;2018-12-19T09:43:24.749Z
5595.449219;28614.203125;89.671379;-3.374604;-1.048127;-86.474884;-0.05763;-0.021845;0.998099;0.061476;-0.997941;-0.018292;1.602162;-1.304169;-4.960856;0.855223;-1.044692;-0.325511;0.495002;-0.139119;-0.038732;0.019996;-0.05495;0.026829;72887.5;90.282478;2018-12-19T09:43:24.950Z
5595.280762;28578.226563;89.491821;-2.523072;-2.775761;-86.687088;-0.041152;-0.050843;0.997858;0.057721;-0.997157;-0.048427;8.442227;-6.87408;-4.82923;-0.168245;-0.367223;0.52759;-0.078116;0.075923;0.142915;0.019578;0.018247;-0.01185;72887.703125;91.092957;2018-12-19T09:43:25.149Z
5595.112305;28542.214844;89.310379;-1.833587;-2.713593;-86.697777;-0.029218;-0.049084;0.998367;0.057538;-0.99722;-0.047343;-0.317597;2.237224;-5.678988;-0.099568;-0.103683;-0.108483;-0.087651;-0.094328;-0.056033;0.028115;0.003119;0.011505;72887.90625;90.777634;2018-12-19T09:43:25.350Z
5594.943359;28506.226563;89.127434;-0.836761;-1.774497;-88.309563;-0.013684;-0.03138;0.999414;0.029485;-0.999085;-0.030966;0.866693;-0.221927;-0.092079;-0.096104;-0.034791;0.094369;-0.052368;-0.029043;-0.162014;0.00286;-0.011838;0.001074;72888.101563;91.59388;2018-12-19T09:43:25.550Z
5594.774414;28470.210938;88.942795;-1.187012;-1.75402;-89.850784;-0.020636;-0.030656;0.999317;0.002603;-0.999528;-0.030609;0.872499;2.691392;-2.011349;-0.19206;0.009146;0.038871;-0.006855;0.0516;-0.146366;-0.001707;-0.015149;-0.010807;72888.304688;91.287651;2018-12-19T09:43:25.749Z
5594.604492;28434.193359;88.75666;-1.462707;-1.781744;-89.942917;-0.025495;-0.031108;0.999191;0.000996;-0.999516;-0.031092;0.048096;5.809373;-2.686285;0.091601;-0.015698;0.125835;0.007637;-0.016607;0.031922;-0.011393;-0.006598;0.001781;72888.5;89.707565;2018-12-19T09:43:25.949Z
5594.43457;28398.117188;88.568848;-1.552704;-1.54684;-89.329201;-0.026779;-0.0273;0.999269;0.011703;-0.999567;-0.026994;0.069194;-4.832054;1.815214;0.127992;-0.008194;0.182394;0.022246;0.00909;0.048177;0.006206;-0.007797;-0.001112;72888.703125;90.347176;2018-12-19T09:43:26.150Z
5594.264648;28362.09375;88.380005;-1.644745;-2.008485;-89.172516;-0.028193;-0.035444;0.998974;0.014433;-0.999281;-0.035048;4.683724;-3.459142;0.733804;-0.05326;0.05175;-0.020111;-0.000611;0.05838;0.017759;0.009055;-0.002533;-0.005113;72888.90625;90.331757;2018-12-19T09:43:26.349Z
5594.094727;28326.066406;88.189926;-1.769073;-2.499542;-89.075409;-0.030164;-0.044083;0.998572;0.016121;-0.998918;-0.043611;0.25678;0.019374;3.61976;-0.045082;0.00822;0.022384;0.028121;0.087351;-0.031695;0.008924;-0.003954;-0.010549;72889.101563;89.826233;2018-12-19T09:43:26.550Z
5593.924805;28290.101563;87.999023;-1.798554;-2.78518;-89.89827;-0.031299;-0.048623;0.998327;0.001773;-0.998817;-0.048591;0.28295;-0.954233;1.930447;-0.049886;0.075118;0.027733;-0.041877;-0.020065;-0.047774;-0.002905;-0.000219;0.00241;72889.304688;91.606537;2018-12-19T09:43:26.749Z
5593.754883;28254.132813;87.807045;-1.432892;-2.34115;-90.030617;-0.025028;-0.040823;0.998853;-0.000534;-0.999165;-0.040849;3.927894;1.408121;1.007295;0.068277;-0.089849;0.031121;-0.005474;-0.046781;0.00189;-0.001316;-0.007502;0.005035;72889.5;90.473724;2018-12-19T09:43:26.950Z
5593.583984;28218.160156;87.614075;-1.673401;-2.032507;-90.392464;-0.029444;-0.035251;0.998945;-0.006845;-0.999347;-0.035467;-4.474676;3.952973;-1.151288;0.039259;-0.008105;0.012967;0.005616;0.002307;-0.075604;0.007339;-0.021163;0.001303;72889.703125;91.055412;2018-12-19T09:43:27.149Z
5593.414063;28182.203125;87.420288;-1.986755;-2.13022;-90.861107;-0.035223;-0.036623;0.998708;-0.015018;-0.999196;-0.037171;-1.51381;5.471896;-0.05368;-0.004761;0.049517;0.038354;0.010965;0.034771;0.023356;0.011967;-0.004252;-0.001849;72889.90625;90.749619;2018-12-19T09:43:27.350Z
5593.243164;28146.214844;87.225502;-1.894256;-2.770625;-90.168694;-0.033197;-0.048214;0.998285;-0.002941;-0.998827;-0.048338;-0.281341;0.743253;-1.509381;0.003506;-0.036262;0.059727;-0.028693;0.055276;0.03422;0.008384;0.004353;-0.005352;72890.101563;90.279411;2018-12-19T09:43:27.549Z
5593.072266;28110.207031;87.029877;-1.813629;-3.114259;-89.867729;-0.031523;-0.054373;0.998023;0.002305;-0.99852;-0.054327;-1.605637;-6.661959;1.255013;-0.012119;0.018455;0.006781;0.004874;0.012347;0.061636;0.001469;0.010318;0.000391;72890.304688;90.513901;2018-12-19T09:43:27.750Z
5592.901367;28074.167969;86.833427;-1.840515;-3.168026;-89.702736;-0.031831;-0.055402;0.997957;0.00518;-0.998458;-0.055264;-4.525591;6.420362;-3.701435;0.000425;0.031259;0.084685;0.004228;-0.015698;-0.0074;0.005727;0.00537;0.001838;72890.5;89.5317;2018-12-19T09:43:27.949Z
5592.730469;28038.132813;86.636398;-1.948761;-3.029079;-89.714355;-0.033742;-0.052981;0.998025;0.004978;-0.99859;-0.052843;5.591616;-4.056516;7.902726;-0.028486;-0.019038;-0.11081;0.004362;-0.022053;0.035073;0.014021;0.00866;0.001386;72890.703125;90.092072;2018-12-19T09:43:28.149Z
5592.559082;28002.109375;86.438934;-1.918426;-2.84463;-89.415535;-0.032969;-0.049939;0.998208;0.010188;-0.998716;-0.049628;-0.732311;0.440261;-5.442794;-0.05736;-0.018174;-0.01363;-0.013279;-0.016653;0.017681;0.008727;0.00389;0.000779;72890.90625;90.254799;2018-12-19T09:43:28.350Z
5592.387695;27966.066406;86.240952;-1.919098;-2.660762;-88.812668;-0.03252;-0.04708;0.998362;0.020699;-0.998707;-0.046422;-0.566072;-1.625058;-3.632208;-0.067143;0.200841;-0.008429;-0.013998;-0.013314;0.100767;0.00208;0.013134;0.000695;72891.101563;90.015549;2018-12-19T09:43:28.550Z
5592.21582;27930.021484;86.04261;-1.778198;-3.177882;-86.750961;-0.02784;-0.057079;0.997981;0.056589;-0.996857;-0.055436;0.851202;0.657067;0.115781;0.043562;0.088023;-0.072992;-0.044037;0.04065;0.203366;0.003485;0.027172;-0.006311;72891.304688;90.936562;2018-12-19T09:43:28.749Z
5592.04541;27894.066406;85.84449;-1.262237;-4.877226;-81.192612;-0.008754;-0.087371;0.996137;0.152559;-0.98463;-0.085021;-1.45085;-2.333055;8.076516;-0.048223;0.066673;0.165698;-0.11278;0.103985;0.625979;0.000423;0.070682;-0.010676;72891.5;89.480278;2018-12-19T09:43:28.949Z
5591.874023;27858.074219;85.645981;-1.278229;-2.215269;-72.28241;-0.009489;-0.0436;0.999004;0.304098;-0.951856;-0.038654;0.387031;3.646935;-3.385174;0.008438;-0.25016;-0.291538;0.023803;-0.386488;0.82817;-0.036776;0.073786;0.044843;72891.703125;89.981903;2018-12-19T09:43:29.150Z
5591.702637;27822.056641;85.447235;-1.378143;-1.48461;-68.87751;-0.013101;-0.032828;0.999375;0.360242;-0.932499;-0.025908;-1.760132;-3.217411;-2.180693;0.061966;-0.107136;0.024855;-0.030772;0.002557;0.0311;0.010688;0.013468;-0.002869;72891.90625;90.085968;2018-12-19T09:43:29.349Z
5591.53125;27786.0;85.24823;-1.230408;-0.758117;-69.099098;-0.015341;-0.020018;0.999682;0.356722;-0.934117;-0.013231;-2.004783;3.761859;-5.366316;-0.0593;-0.107674;0.103698;0.001796;-0.122095;-0.033831;0.007485;0.008066;0.014519;72892.101563;89.942169;2018-12-19T09:43:29.550Z
5591.360352;27750.013672;85.049675;-1.661377;0.403118;-69.587326;-0.029625;-0.003521;0.999555;0.348771;-0.937182;0.007036;-1.085875;1.705949;-3.981081;0.074597;-0.013811;-0.171797;0.014697;0.086179;-0.053291;0.009534;-0.002522;-0.008397;72892.304688;90.594429;2018-12-19T09:43:29.750Z
5591.188965;27713.996094;84.851089;-1.584533;0.026583;-71.282364;-0.026338;-0.008434;0.999618;0.320905;-0.947111;0.000464;-2.678694;-5.608622;-5.24747;0.194139;-0.071599;-0.038821;-0.020403;0.022342;-0.213658;0.019051;-0.018537;-0.004824;72892.5;90.523186;2018-12-19T09:43:29.950Z
5591.017578;27678.019531;84.652924;-0.71698;0.240088;-75.899002;-0.013157;0.001015;0.999913;0.24363;-0.969859;0.00419;2.681833;2.985411;-5.910468;-0.039854;-0.066274;-0.09543;-0.123536;-0.053551;-0.49583;0.024626;-0.043364;0.005328;72892.703125;90.68438;2018-12-19T09:43:30.150Z
5590.84668;27642.019531;84.45491;1.065059;1.091662;-83.764542;0.016409;0.020955;0.999646;0.108595;-0.993904;0.019052;0.526606;0.537334;0.750317;-0.102939;0.058121;-0.134492;-0.14458;-0.047661;-0.71796;0.017312;-0.070373;0.003551;72892.90625;90.307114;2018-12-19T09:43:30.350Z
5590.675293;27606.011719;84.257233;1.542232;1.105118;-87.474915;0.026038;0.020447;0.999452;0.044049;-0.998843;0.019287;-2.71886;4.303687;1.416631;-0.130401;0.32661;0.09265;0.028206;0.072298;-0.034861;-0.004126;-0.011758;-0.005072;72893.101563;90.529381;2018-12-19T09:43:30.550Z
5590.504883;27570.078125;84.060425;1.079093;0.479739;-84.985672;0.018029;0.009985;0.999788;0.087402;-0.996138;0.008373;5.842798;-4.73193;-3.705402;-0.073129;-0.015011;0.042937;0.015833;0.028895;0.254771;-0.025138;0.027042;-0.003302;72893.304688;89.206024;2018-12-19T09:43:30.750Z
