x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.610352;29082.21875;91.812538;-0.856017;-31.156431;-76.542091;0.105867;-0.506591;0.855662;0.199161;-0.83226;-0.517376;-0.641407;-5.218673;-3.308307;-0.266287;-0.142189;0.408259;0.030339;0.228926;-0.078906;0.007682;-0.008754;-0.034612;2144416.75;88.823181;2018-12-04T09:44:37.305Z
5597.446777;29046.292969;91.661865;-1.172728;-30.55196;-76.69294;0.097058;-0.499279;0.860988;0.198215;-0.838047;-0.508319;-3.214844;-2.290332;-4.587852;-0.074635;-0.057298;0.511587;0.018637;-0.254011;-0.013365;-0.012736;-0.007025;0.037576;2144416.75;89.389778;2018-12-04T09:44:37.505Z
5597.282227;29010.339844;91.507454;-0.562653;-18.904242;-79.480324;0.049494;-0.32032;0.946016;0.172725;-0.93016;-0.323987;5.469453;-0.173182;-2.004924;-0.119538;-0.281387;0.522148;0.089703;-1.389433;-0.356084;-0.037347;-0.051421;0.187733;2144417.0;89.963692;2018-12-04T09:44:37.705Z
5597.117676;28974.367188;91.349442;-0.751496;-6.265326;-84.868607;-0.003303;-0.109859;0.993942;0.088906;-0.990043;-0.109133;2.413125;8.728572;6.511337;0.187155;0.282916;-0.775089;0.111037;-0.504169;-0.291152;-0.05488;-0.056308;0.064099;2144417.25;90.480011;2018-12-04T09:44:37.905Z
5596.952637;28938.367188;91.187927;-1.062989;-3.949522;-85.743835;-0.013389;-0.070053;0.997453;0.07404;-0.994874;-0.068878;0.556909;-1.944854;-2.317684;-0.110545;0.131326;-0.081585;0.021862;-0.187945;0.022636;-0.027444;-0.003161;0.018117;2144417.5;92.75528;2018-12-04T09:44:38.105Z
5596.787109;28902.390625;91.023232;-1.080658;-1.274015;-85.434586;-0.017031;-0.023661;0.999575;0.079577;-0.996581;-0.022234;-3.53072;7.199828;5.519625;-0.003145;-0.069311;-0.272494;-0.00199;-0.178039;0.004108;-0.039393;-0.009318;0.021141;2144417.75;90.452232;2018-12-04T09:44:38.305Z
5596.621094;28866.347656;90.855026;-1.235382;-0.476221;-86.155693;-0.020954;-0.009736;0.999733;0.067043;-0.997715;-0.008312;2.54443;-3.024784;3.87755;0.053006;0.067943;-0.099894;0.014125;-0.047133;-0.07602;-0.021624;-0.009705;0.002818;2144417.75;89.447151;2018-12-04T09:44:38.505Z
5596.454102;28830.271484;90.683609;-1.2789;-0.72958;-87.247688;-0.021682;-0.013787;0.99967;0.048014;-0.998765;-0.012733;7.901951;-6.703284;3.135256;-0.025053;-0.090598;0.05522;0.030602;0.01225;-0.113815;-0.00225;-0.015192;-0.00262;2144418.0;90.672066;2018-12-04T09:44:38.706Z
5596.287109;28794.183594;90.509178;-1.390991;-0.655883;-88.103638;-0.023883;-0.012241;0.99964;0.03309;-0.999387;-0.011447;2.533605;0.399662;0.899843;-0.014785;0.126154;-0.078102;-0.002739;0.007449;-0.050996;-0.00382;-0.004074;0.001841;2144418.25;89.12809;2018-12-04T09:44:38.905Z
5596.119629;28758.078125;90.331772;-1.381409;-0.641874;-87.856041;-0.023672;-0.012093;0.999647;0.037408;-0.999237;-0.011203;2.113817;3.929041;-2.504701;-0.014434;0.045557;-0.041275;0.002718;-0.024342;0.067707;-0.001725;0.011081;0.002663;2144418.5;88.440544;2018-12-04T09:44:39.106Z
5595.952148;28721.996094;90.151749;-1.334717;-0.897125;-86.492867;-0.022292;-0.017048;0.999606;0.061165;-0.998005;-0.015657;-0.550902;-1.81329;-4.561399;-0.10344;-0.110732;-0.002388;0.002148;0.037495;0.128122;0.003551;0.016912;-0.005564;2144418.75;90.279564;2018-12-04T09:44:39.306Z
5595.785156;28686.085938;89.969963;-1.326904;-0.746608;-85.010765;-0.021936;-0.014991;0.999647;0.086961;-0.996126;-0.01303;-1.602405;-1.352324;0.284901;-0.006531;0.019883;-0.158071;0.011867;-0.009427;0.14108;-0.004978;0.01292;0.001149;2144418.75;89.628792;2018-12-04T09:44:39.506Z
5595.617188;28650.164063;89.785614;-1.580994;-0.782262;-83.892838;-0.025982;-0.016505;0.999526;0.106378;-0.994232;-0.013653;2.650777;2.855455;1.957315;0.065344;0.018579;-0.081047;0.01096;-0.014868;0.035023;0.003904;0.00767;-0.000274;2144419.0;89.972855;2018-12-04T09:44:39.705Z
5595.449219;28614.175781;89.598503;-1.629608;-0.929042;-83.374069;-0.026378;-0.019381;0.999464;0.115372;-0.99319;-0.016214;-3.819938;4.323872;3.423122;-0.067422;-0.01492;0.156161;0.003852;0.043792;0.055076;0.007806;0.012757;-0.004839;2144419.25;89.212158;2018-12-04T09:44:39.905Z
5595.28125;28578.257813;89.40947;-1.72757;-0.872311;-82.641945;-0.02795;-0.018953;0.99943;0.128055;-0.99165;-0.015224;7.875832;-0.328462;2.506466;-0.072661;0.150302;-0.093266;0.017397;0.003063;0.088226;0.006685;0.029444;-0.002163;2144419.5;89.92704;2018-12-04T09:44:40.105Z
5595.112305;28542.269531;89.217865;-1.361816;-0.955987;-79.736664;-0.020414;-0.020647;0.999578;0.178148;-0.983862;-0.016684;-5.177958;-0.360563;2.976945;-0.099847;0.268022;-0.032859;-0.067558;-0.002788;0.372482;-0.008122;0.06339;-0.005074;2144419.75;89.862946;2018-12-04T09:44:40.305Z
5594.943359;28506.242188;89.023972;-0.04361;-1.615326;-73.11367;0.00746;-0.027195;0.999602;0.290358;-0.956503;-0.028189;0.037373;-1.933445;1.27548;-0.021433;0.035098;0.040559;-0.133093;0.065457;0.629658;-0.025893;0.083585;-0.006907;2144419.75;91.049271;2018-12-04T09:44:40.506Z
5594.773926;28470.222656;88.82811;0.883496;-1.815464;-65.319885;0.027237;-0.022345;0.999379;0.417342;-0.908197;-0.031681;4.555454;1.667543;1.480078;0.211048;-0.23634;-0.110049;-0.077893;-0.01293;0.638206;-0.027192;0.058326;0.001324;2144420.0;90.024849;2018-12-04T09:44:40.705Z
5594.604492;28434.113281;88.62989;0.617844;-1.738003;-60.163116;0.024443;-0.020942;0.999482;0.497304;-0.867046;-0.030329;5.615317;0.340948;1.612226;0.145739;-0.019279;0.117483;0.075242;-0.00896;0.352207;0.011825;0.028901;0.006037;2144420.25;88.933563;2018-12-04T09:44:40.906Z
5594.43457;28398.064453;88.430206;0.460741;-1.802583;-58.021114;0.02348;-0.022423;0.999473;0.529345;-0.847824;-0.031456;3.347058;-1.326418;-0.247566;0.20149;0.174871;0.010157;0.007763;-0.024333;0.123969;0.033946;0.029122;0.001592;2144420.5;89.786812;2018-12-04T09:44:41.105Z
5594.264648;28361.982422;88.228661;0.05231;-2.055354;-57.509056;0.020036;-0.029761;0.999356;0.536821;-0.842934;-0.035865;0.936465;-0.538843;-4.21153;0.166305;0.024742;-0.143315;0.022383;0.0647;-0.101252;0.05109;0.026175;-0.008209;2144420.75;89.3536;2018-12-04T09:44:41.306Z
5594.09375;28325.917969;88.025635;-0.026123;-2.670836;-59.74168;0.023087;-0.040479;0.998914;0.503352;-0.862824;-0.046598;-0.355711;-1.709275;0.201818;0.08579;-0.165064;0.16048;0.025074;-0.019762;-0.269748;0.045665;0.007188;-0.002353;2144420.75;88.820206;2018-12-04T09:44:41.506Z
5593.923828;28290.0;87.821991;-1.277497;-2.55042;-65.88324;-0.002171;-0.049714;0.998761;0.408193;-0.911811;-0.044499;4.849819;-2.306024;1.287812;-0.183746;0.047477;-0.302218;0.165994;-0.016726;-0.622715;0.051859;-0.039522;-0.002072;2144421.0;88.960442;2018-12-04T09:44:41.706Z
5593.754395;28254.089844;87.617027;-2.799865;-2.673001;-71.240715;-0.031273;-0.059815;0.99772;0.321243;-0.945848;-0.046636;-2.789565;0.673803;-2.717486;-0.260679;0.115079;0.166752;0.139488;-0.260485;-0.47598;0.02137;-0.048684;0.03227;2144421.25;90.135147;2018-12-04T09:44:41.905Z
5593.583984;28218.058594;87.410103;-2.559387;-1.954008;-76.194199;-0.035236;-0.043735;0.998422;0.238493;-0.970545;-0.034097;-0.908985;3.976487;4.012463;-0.136149;0.115063;-0.241874;-0.071705;0.14024;-0.367106;0.002922;-0.033147;-0.025258;2144421.5;88.058281;2018-12-04T09:44:42.106Z
5593.413086;28182.099609;87.202454;-2.438446;-3.441036;-77.571762;-0.028643;-0.067718;0.997293;0.214829;-0.974806;-0.060021;5.459102;-8.823081;-1.46615;-0.13866;-0.030495;0.001596;0.033977;0.084827;-0.080898;-0.017799;-0.026485;-0.013096;2144421.75;89.525757;2018-12-04T09:44:42.305Z
5593.242188;28146.03125;86.993126;-1.674347;-6.525392;-78.545128;-0.006077;-0.117135;0.993097;0.197309;-0.973732;-0.113644;3.32761;-6.748485;0.270597;-0.251192;0.061734;0.663843;-0.029382;0.357756;-0.039966;-0.021383;-0.011066;-0.045061;2144421.75;88.903694;2018-12-04T09:44:42.506Z
5593.072266;28110.140625;86.783859;-1.656128;-6.638882;-79.1474;-0.006625;-0.118938;0.99288;0.18702;-0.975529;-0.115611;1.949257;-2.14702;2.371361;0.094936;0.043652;0.503;0.216114;-0.051831;-0.073836;-0.029468;-0.029752;0.005207;2144422.0;88.719048;2018-12-04T09:44:42.705Z
5592.900879;28074.068359;86.572693;-3.123108;-2.598969;-81.178459;-0.046893;-0.053097;0.997488;0.1532;-0.987154;-0.045345;-2.160614;0.561944;2.194357;0.127249;0.106007;-0.138989;-0.091737;-0.396884;-0.195794;-0.018135;-0.007793;0.042754;2144422.25;91.102509;2018-12-04T09:44:42.906Z
5592.730469;28038.199219;86.361969;-1.390167;1.129884;-81.515533;-0.026904;0.015918;0.999511;0.147513;-0.988864;0.019719;2.970952;-3.347569;-1.101496;0.142707;-0.159224;-0.20106;-0.025482;-0.318488;0.073528;0.007043;-0.011375;0.045456;2144422.5;90.455315;2018-12-04T09:44:43.105Z
5592.549805;28000.1875;86.137978;-1.471588;1.318971;-81.360008;-0.028847;0.018892;0.999405;0.150186;-0.98839;0.023018;0.243787;3.941348;-3.798778;-0.227309;-0.035309;-0.160578;0.019821;0.116023;-0.051532;-0.02651;-0.013641;-0.016738;2144422.75;89.77462;2018-12-04T09:44:43.316Z
5592.378418;27964.148438;85.925034;-1.818847;1.389902;-81.916565;-0.034833;0.01954;0.999202;0.140574;-0.989773;0.024256;0.205417;2.008033;-3.162083;0.036227;0.122061;-0.053696;-0.025454;-0.084963;-0.034437;-0.048858;-0.006975;0.002816;2144422.75;88.535172;2018-12-04T09:44:43.516Z
5592.20752;27928.128906;85.711792;-2.219452;1.221743;-82.721275;-0.041114;0.016228;0.999023;0.126667;-0.991716;0.021322;0.849053;-0.842318;0.44622;-0.048817;0.021787;0.118812;0.080172;-0.008652;-0.201775;-0.00766;-0.015363;0.008989;2144423.0;88.476021;2018-12-04T09:44:43.716Z
5592.045898;27894.125;85.510147;-2.23584;1.52501;-84.147324;-0.041521;0.022476;0.998885;0.101935;-0.994435;0.026613;9.876273;-0.757322;0.846328;-0.047455;-0.098492;-0.021108;-0.020859;0.035412;-0.078865;-0.007404;0.003257;-0.001026;2144423.25;90.012619;2018-12-04T09:44:43.905Z
