x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.320313;91.805176;-0.067352;-0.143953;-97.096718;-0.001477;-0.002348;0.999996;-0.123544;-0.992336;-0.002512;1.486809;8.411583;0.348757;-0.061721;-0.101286;-0.096593;0.004951;0.084313;-0.027484;0.012476;-0.000054;-0.008993;1799503.75;89.738098;2018-11-30T09:56:10.562Z
5597.438477;29044.410156;91.655708;-0.190063;-0.570184;-97.316315;-0.004557;-0.009448;0.999945;-0.127341;-0.991809;-0.009951;-3.906035;-3.786612;1.829545;-0.180943;0.030464;0.062521;0.022473;-0.022398;0.027864;-0.012933;0.001511;0.002335;1799503.875;89.492508;2018-11-30T09:56:10.761Z
5597.274414;29008.476563;91.503326;-0.265869;-0.424223;-96.791649;-0.005483;-0.006803;0.999962;-0.118256;-0.992956;-0.007404;2.130987;0.381979;-1.229375;-0.095911;-0.069899;-0.095978;0.010217;-0.001943;0.06464;-0.023029;0.00333;0.000133;1799504.125;89.047173;2018-11-30T09:56:10.961Z
5597.109375;28972.476563;91.347939;-0.44931;-0.529114;-96.33075;-0.008812;-0.008313;0.999927;-0.110263;-0.99386;-0.009235;-1.99434;2.686634;-4.084876;-0.087973;0.03221;0.138275;-0.006715;-0.002791;0.016589;-0.033328;-0.002004;0.00168;1799504.375;88.692284;2018-11-30T09:56:11.162Z
5596.943848;28936.480469;91.189911;-0.434876;-0.073582;-95.744568;-0.00768;-0.000518;0.99997;-0.100094;-0.994977;-0.001284;0.059152;-5.649572;3.596352;0.146851;-0.041745;-0.021402;-0.019358;-0.035677;0.040721;-0.02261;0.005621;0.002976;1799504.5;88.966393;2018-11-30T09:56:11.362Z
5596.77832;28900.472656;91.029274;-0.203522;-0.083096;-95.572533;-0.003676;-0.001099;0.999993;-0.097106;-0.995273;-0.00145;-3.183073;-1.638727;3.337946;0.018445;0.044748;-0.078915;-0.038997;-0.005563;0.032932;-0.007522;0.004746;-0.001541;1799504.75;88.918625;2018-11-30T09:56:11.561Z
5596.612305;28864.464844;90.866196;0.061078;-0.097323;-95.322441;0.000904;-0.00179;0.999998;-0.09276;-0.995687;-0.001699;2.922996;-3.448052;-9.336398;-0.013207;-0.062202;-0.019423;-0.012355;0.023821;-0.002452;-0.002897;-0.00091;-0.005284;1799504.875;89.738129;2018-11-30T09:56:11.762Z
5596.454102;28830.316406;90.709297;-0.053619;-0.081211;-95.735443;-0.001073;-0.001317;0.999999;-0.099935;-0.994993;-0.001417;-2.71584;4.186049;0.887732;0.020723;0.033243;-0.05912;0.01014;-0.023495;-0.087794;-0.010642;-0.008008;0.004577;1799505.125;86.397911;2018-11-30T09:56:11.951Z
5596.288086;28794.316406;90.541664;0.119641;-0.020661;-96.302612;0.002036;-0.000588;0.999998;-0.10978;-0.993956;-0.000361;-1.778719;1.422582;4.830785;0.106578;-0.059545;0.077238;-0.024013;0.042067;-0.038744;0.00296;-0.001373;-0.003174;1799505.375;90.861855;2018-11-30T09:56:12.151Z
5596.120117;28758.230469;90.371399;0.579213;-0.521642;-98.503738;0.008652;-0.010499;0.999907;-0.147868;-0.988965;-0.009104;-0.747682;-2.547947;-1.070806;-0.042742;-0.083181;-0.133736;-0.068184;0.065759;-0.290789;0.031379;-0.027242;-0.012867;1799505.5;91.036728;2018-11-30T09:56:12.350Z
