x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.273438;91.804993;0.546079;-1.42587;-92.136314;0.008597;-0.02522;0.999645;-0.037265;-0.998996;-0.024884;-2.62742;-0.750733;3.142702;0.058412;0.159778;-0.254946;-0.013853;0.02854;-0.022908;0.008936;-0.001535;-0.000103;7702.80127;89.85672;2018-12-18T15:37:02.862Z
5597.447266;29046.324219;91.66375;0.536954;-1.442201;-92.103699;0.008441;-0.025494;0.999639;-0.036697;-0.999009;-0.025169;-0.037999;2.564337;-4.15216;-0.062086;-0.032609;0.0813;-0.012647;0.012598;0.021813;0.010551;0.003848;0.001117;7702.990234;89.826233;2018-12-18T15:37:03.051Z
5597.282715;29010.365234;91.511414;0.636439;-1.438171;-91.997337;0.010226;-0.025469;0.999623;-0.034842;-0.999078;-0.025098;0.039124;2.024515;-2.016602;-0.017258;0.195477;-0.021532;-0.003404;-0.003535;-0.010905;0.00728;0.002795;-0.000065;7703.19043;89.896385;2018-12-18T15:37:03.251Z
5597.118164;28974.425781;91.356422;0.669736;-1.433404;-91.886215;0.010859;-0.025384;0.999619;-0.032904;-0.999145;-0.025015;-2.42102;-4.398993;-6.116254;-0.043488;-0.013061;0.060099;0.008962;-0.002369;0.008367;0.001812;0.002562;-0.002131;7703.390137;90.251732;2018-12-18T15:37:03.451Z
5596.952637;28938.367188;91.198265;0.700892;-1.378749;-92.094849;0.011345;-0.024491;0.999636;-0.036543;-0.999042;-0.024061;2.086509;4.819775;0.881809;0.047299;0.107619;-0.041957;0.011438;0.020001;-0.010661;0.000848;0.001672;0.000174;7703.590332;89.643822;2018-12-18T15:37:03.651Z
5596.787109;28902.365234;91.037788;0.663513;-1.483094;-91.962929;0.010687;-0.026262;0.999598;-0.034241;-0.999078;-0.025882;3.675771;-0.433315;3.589872;0.057884;-0.133167;-0.038057;-0.015985;0.00615;0.028069;-0.000716;0.004514;-0.001621;7703.790527;90.095154;2018-12-18T15:37:03.851Z
5596.621094;28866.304688;90.87458;0.73122;-1.615538;-91.9375;0.011801;-0.028606;0.999521;-0.033796;-0.999031;-0.028193;-3.808291;4.724851;4.48752;0.005186;-0.02126;0.138044;-0.004865;-0.024985;0.012447;-0.004629;-0.002154;0.005033;7703.990234;90.107407;2018-12-18T15:37:04.052Z
5596.454102;28830.232422;90.708916;0.773742;-1.608065;-91.8759;0.012578;-0.028487;0.999515;-0.032722;-0.999071;-0.028062;-4.769627;1.641288;-0.841352;0.041322;-0.093046;0.099179;-0.002677;0.019026;0.005978;-0.008587;-0.005569;0.000511;7704.19043;89.832336;2018-12-18T15:37:04.252Z
5596.287109;28794.138672;90.540833;0.596399;-1.498195;-92.096672;0.009445;-0.026507;0.999604;-0.036573;-0.998989;-0.026145;-4.735999;-2.920936;-4.124006;-0.160017;0.194978;0.139566;0.007809;-0.000345;0.010542;-0.016439;-0.00345;0.001089;7704.390137;89.841476;2018-12-18T15:37:04.452Z
5596.119629;28758.035156;90.370468;0.636567;-1.374295;-92.374092;0.010107;-0.024422;0.999651;-0.041412;-0.998854;-0.023984;-0.728936;4.394959;-6.823874;0.00507;0.076844;-0.001182;0.023452;-0.008898;-0.021063;-0.010435;-0.007091;0.002329;7704.590332;90.30098;2018-12-18T15:37:04.652Z
5595.95166;28721.917969;90.197922;0.549598;-1.182886;-92.246864;0.008775;-0.021003;0.999741;-0.039197;-0.999018;-0.020644;-3.008998;-4.958197;0.471604;0.076696;-0.249311;0.058647;-0.055237;-0.018549;0.012414;-0.002502;0.001622;0.001407;7704.790527;90.297905;2018-12-18T15:37:04.852Z
5595.78418;28685.953125;90.024033;0.444171;-1.22076;-92.344154;0.006874;-0.021603;0.999743;-0.040892;-0.998936;-0.021305;1.145798;-5.254403;2.278558;-0.088318;-0.14354;0.275897;0.014949;-0.018465;0.030956;-0.008619;0.001836;0.004948;7704.990234;88.787308;2018-12-18T15:37:05.053Z
5595.616211;28650.019531;89.848351;0.355873;-0.91278;-92.951797;0.005383;-0.016229;0.999854;-0.051489;-0.998546;-0.01593;-2.939965;-1.086116;-1.648924;0.127378;-0.228624;-0.042239;0.003119;0.016493;-0.118461;-0.006626;-0.01337;0.000042;7705.19043;89.948257;2018-12-18T15:37:05.252Z
5595.44873;28614.066406;89.6707;0.422069;-1.279356;-94.854958;0.00545;-0.02287;0.999724;-0.084612;-0.996164;-0.022327;2.493903;0.009764;3.35465;-0.336801;0.025439;0.377218;-0.012328;-0.007374;-0.249788;-0.007204;-0.031833;0.001469;7705.390625;89.60743;2018-12-18T15:37:05.453Z
5595.280273;28578.074219;89.491051;0.287695;-1.269677;-96.421181;0.002512;-0.022581;0.999742;-0.111809;-0.993483;-0.022158;-1.986565;-3.642127;-2.384511;0.031332;0.012601;-0.177173;0.013412;-0.003628;-0.051118;-0.008653;-0.012886;-0.002942;7705.590332;89.613472;2018-12-18T15:37:05.652Z
