x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.261719;91.80442;-1.479736;-3.669615;-90.861145;-0.026782;-0.063586;0.997617;-0.014998;-0.997837;-0.064003;1.210187;-0.294141;3.22927;-0.048384;0.002912;-0.022314;-0.009627;0.021938;-0.016241;0.000917;0.001787;-0.001861;70658.984375;89.899391;2018-12-19T09:06:16.430Z
5597.437988;29044.355469;91.653625;-1.477753;-3.736352;-91.192924;-0.027139;-0.064593;0.997543;-0.020775;-0.997658;-0.065165;-0.066909;-2.254569;2.887697;-0.093358;-0.015537;0.001;0.009313;0.013297;-0.00312;-0.004581;-0.00335;-0.001716;70659.179688;89.994125;2018-12-19T09:06:16.630Z
5597.273438;29008.417969;91.499092;-1.473419;-3.767307;-91.140678;-0.027016;-0.065158;0.997509;-0.019864;-0.997641;-0.065705;-2.268455;4.807714;0.99399;-0.035801;-0.149945;-0.083698;-0.017437;0.005826;0.002665;-0.015791;-0.00591;-0.002057;70659.382813;89.954376;2018-12-19T09:06:16.830Z
5597.118164;28974.443359;91.349785;-1.689362;-3.684231;-91.629463;-0.031295;-0.063365;0.9975;-0.028377;-0.99753;-0.064258;-5.190754;4.506657;2.327368;-0.017379;-0.002125;-0.022988;0.023088;-0.013696;-0.098703;-0.023502;-0.022636;0.003441;70659.570313;89.401749;2018-12-19T09:06:17.018Z
5596.953125;28938.453125;91.188301;-1.799683;-3.510922;-92.407959;-0.033949;-0.059835;0.997631;-0.041936;-0.997242;-0.061239;1.383597;-0.957008;4.606125;0.099815;-0.010749;-0.032939;0.009545;-0.015741;-0.065929;-0.01607;-0.01362;0.00142;70659.773438;89.707565;2018-12-19T09:06:17.219Z
5596.787109;28902.419922;91.023361;-1.870331;-3.340482;-93.471046;-0.036104;-0.056155;0.997769;-0.060441;-0.99647;-0.058269;-1.588446;-4.083216;-1.193902;0.074544;0.017734;-0.090205;-0.008446;-0.023234;-0.07048;-0.008839;-0.009151;0.001649;70659.96875;90.23941;2018-12-19T09:06:17.418Z
5596.621094;28866.382813;90.855194;-1.896027;-3.370999;-95.30497;-0.038378;-0.055458;0.997723;-0.092297;-0.993994;-0.058801;-4.322602;0.110338;-3.401943;-0.059063;-0.299658;0.160867;0.022336;-0.030185;-0.270203;-0.008393;-0.030786;0.004405;70660.171875;91.052261;2018-12-19T09:06:17.619Z
5596.454102;28830.308594;90.683792;-1.984833;-3.106172;-97.97644;-0.041815;-0.048824;0.997932;-0.138562;-0.98887;-0.054186;-4.411083;3.542638;-3.712299;-0.052879;0.028568;0.052139;0.012414;-0.01932;-0.204343;-0.01025;-0.028588;0.001491;70660.375;89.981873;2018-12-19T09:06:17.819Z
5596.287598;28794.238281;90.50943;-1.853424;-2.921197;-100.23262;-0.040877;-0.04438;0.998178;-0.177414;-0.982816;-0.050962;-0.613116;2.562792;-0.649323;0.038638;0.198784;-0.124365;-0.005681;-0.028887;-0.150315;-0.012049;-0.020228;0.003404;70660.570313;91.616074;2018-12-19T09:06:18.019Z
5596.119629;28758.148438;90.332115;-1.826874;-3.035069;-100.827599;-0.041253;-0.045989;0.99809;-0.187591;-0.980819;-0.052947;-4.44905;1.919365;-2.747969;0.064897;0.034381;-0.033977;-0.017172;0.018582;-0.064348;-0.007558;-0.004998;-0.001537;70660.773438;91.074165;2018-12-19T09:06:18.219Z
5595.952148;28722.050781;90.152023;-1.831513;-3.025603;-100.884262;-0.041347;-0.045771;0.998096;-0.188562;-0.980642;-0.052782;6.616834;1.930218;-0.72182;0.000424;0.004039;0.006839;0.013868;0.013394;0.03422;-0.002838;0.002129;-0.002061;70660.96875;89.218002;2018-12-19T09:06:18.419Z
5595.785156;28686.140625;89.97023;-1.792145;-3.133055;-99.671494;-0.040007;-0.048598;0.998017;-0.167748;-0.984314;-0.054655;3.058392;-0.103641;2.314996;0.110917;0.14695;0.085008;-0.019484;-0.013075;0.156169;0.001722;0.020497;0.000463;70661.171875;89.865868;2018-12-19T09:06:18.619Z
5595.617188;28650.207031;89.785828;-1.398407;-3.190429;-96.897644;-0.03091;-0.052305;0.998153;-0.11991;-0.991224;-0.055655;0.110072;0.535199;-0.009063;-0.050564;0.106555;0.578127;-0.055338;0.009748;0.284258;0.002016;0.041488;-0.000743;70661.375;90.833633;2018-12-19T09:06:18.819Z
5595.449219;28614.275391;89.599022;-1.352386;-3.253847;-93.463486;-0.026986;-0.055215;0.99811;-0.060315;-0.996564;-0.05676;-1.797588;-0.737206;4.330962;-0.105986;0.022195;-0.335117;-0.014663;0.018478;0.334124;0.00851;0.038015;-0.002226;70661.570313;92.004341;2018-12-19T09:06:19.019Z
