x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.610352;29082.246094;91.812645;1.621572;-5.656038;-90.370758;0.02766;-0.098698;0.994733;-0.006439;-0.995111;-0.098556;0.142015;-2.682743;-3.401644;0.078334;0.041596;-0.176281;0.066649;-0.018389;-0.097456;0.010427;-0.015662;0.006681;2160473.5;89.982025;2018-12-04T14:12:14.201Z
5597.437988;29044.349609;91.65361;1.561721;-5.991175;-90.951645;0.025517;-0.104775;0.994169;-0.016518;-0.994401;-0.104375;-0.230147;-0.011802;-3.589149;0.014037;-0.089558;0.074088;-0.02037;-0.007617;0.001362;-0.005229;0.002828;0.001966;2160473.75;89.071136;2018-12-04T14:12:14.413Z
5597.283203;29010.394531;91.50769;1.542708;-6.118408;-90.834267;0.025368;-0.106926;0.993943;-0.014477;-0.994198;-0.106584;1.733286;1.470376;-0.710273;-0.072969;-0.057373;0.006062;0.004951;0.052795;-0.006574;-0.005656;0.000084;-0.00556;2160474.0;91.102478;2018-12-04T14:12:14.601Z
5597.118164;28974.425781;91.349701;1.272941;-6.497408;-91.059479;0.02012;-0.113522;0.993332;-0.018371;-0.993407;-0.113158;3.209509;2.088236;-4.27335;0.035797;-0.004434;-0.002092;0.013145;0.047325;-0.04553;-0.008288;-0.009848;-0.002596;2160474.25;90.631744;2018-12-04T14:12:14.802Z
5596.953125;28938.457031;91.188324;1.265494;-7.170749;-91.55294;0.018695;-0.125349;0.991937;-0.026889;-0.991814;-0.124827;-5.848457;2.114083;3.06192;-0.056319;-0.033767;-0.094653;-0.005055;0.080677;-0.017344;-0.009673;-0.000702;-0.008726;2160474.25;90.165817;2018-12-04T14:12:15.001Z
5596.787109;28902.4375;91.02343;1.329718;-7.922698;-91.420586;0.019783;-0.138333;0.990188;-0.024555;-0.99015;-0.137837;-7.535852;4.366255;6.948675;0.052766;-0.04135;0.027399;-0.01734;0.046727;0.039552;-0.005877;0.008253;-0.005918;2160474.5;90.144348;2018-12-04T14:12:15.202Z
5596.621094;28866.402344;90.855293;1.398251;-8.176201;-91.171371;0.02149;-0.142645;0.989541;-0.020235;-0.989628;-0.142218;2.636253;-2.581186;-0.899618;-0.061568;0.083033;-0.011321;-0.008135;-0.01196;0.019544;-0.004087;0.007257;0.002075;2160474.75;90.628654;2018-12-04T14:12:15.402Z
5596.45459;28830.320313;90.683853;1.499712;-7.934419;-91.003868;0.02375;-0.13843;0.990087;-0.017352;-0.990275;-0.13804;-3.59153;-3.911909;1.099452;0.041403;0.042779;0.04793;-0.02051;-0.029978;-0.00491;-0.005008;0.006202;0.002856;2160475.0;90.276497;2018-12-04T14:12:15.601Z
5596.287109;28794.195313;90.509232;1.503945;-7.695007;-90.839981;0.024281;-0.134224;0.990654;-0.014528;-0.990888;-0.1339;-1.06099;3.330065;6.438665;-0.033365;0.001326;-0.102978;-0.031882;-0.009527;0.037062;-0.005343;0.008904;0.001929;2160475.25;89.826385;2018-12-04T14:12:15.802Z
5596.120117;28758.121094;90.331985;1.456367;-7.574249;-90.488182;0.024292;-0.13198;0.990955;-0.008446;-0.991239;-0.131811;1.290681;-0.348908;-1.157431;0.049496;0.036127;-0.020887;0.014173;0.011126;0.031662;-0.001802;0.003194;0.000524;2160475.25;89.960648;2018-12-04T14:12:16.001Z
5595.952148;28721.996094;90.151749;1.375955;-7.592991;-90.390274;0.023112;-0.132257;0.990946;-0.006752;-0.991209;-0.132135;-1.814658;3.443822;1.743241;-0.096904;-0.03714;0.059919;-0.013576;-0.023619;0.019431;-0.006351;0.00622;0.004314;2160475.5;89.549973;2018-12-04T14:12:16.202Z
5595.78418;28686.042969;89.969749;1.409928;-7.243709;-90.199707;0.024166;-0.126137;0.991719;-0.003458;-0.992013;-0.12609;4.196814;-0.48765;-2.031802;0.075834;0.127442;0.023515;0.002427;-0.008878;0.027234;-0.001438;0.009405;0.001568;2160475.75;89.759399;2018-12-04T14:12:16.402Z
5595.617188;28650.109375;89.785324;1.592382;-7.226073;-89.986931;0.027817;-0.12573;0.991674;0.000226;-0.992058;-0.125785;-1.542237;6.4974;1.549405;-0.027647;-0.017032;0.002743;-0.030345;0.001061;0.023353;0.001494;0.013006;0.000489;2160476.0;90.184265;2018-12-04T14:12:16.602Z
5595.449219;28614.140625;89.598312;2.043504;-7.158871;-89.665367;0.036385;-0.124331;0.991573;0.005795;-0.992188;-0.124621;1.204317;1.156127;-0.920547;0.067874;-0.117471;-0.083604;-0.045791;-0.021078;0.035774;-0.00247;0.011231;0.004393;2160476.25;90.107559;2018-12-04T14:12:16.802Z
5595.280273;28578.148438;89.40889;2.225215;-6.994721;-89.425293;0.040046;-0.12129;0.991809;0.009956;-0.992507;-0.121778;-4.065118;1.426388;-6.956127;0.086945;-0.0409;-0.012832;-0.016414;0.013555;-0.020761;0.00721;-0.001396;-0.000551;2160476.25;90.129005;2018-12-04T14:12:17.003Z
5595.111816;28542.158203;89.21727;2.171415;-7.031884;-89.578217;0.038789;-0.122052;0.991766;0.007306;-0.992451;-0.122422;-3.056551;3.35785;0.462478;0.129763;-0.006792;0.137441;0.005767;-0.056988;-0.010722;0.003905;-0.003961;0.010136;2160476.5;91.118187;2018-12-04T14:12:17.202Z
5594.942871;28506.134766;89.023384;2.074359;-6.721923;-89.798141;0.036608;-0.116846;0.992475;0.003499;-0.99312;-0.117051;2.730464;-1.634394;-4.153477;0.034553;0.04791;-0.037456;0.011771;0.009003;-0.005328;0.008072;0.001417;-0.002946;2160476.75;89.786781;2018-12-04T14:12:17.403Z
5594.773926;28470.126953;88.827599;2.164786;-6.844396;-89.831261;0.038124;-0.118977;0.992165;0.002924;-0.992869;-0.119173;4.609286;-9.314897;-2.629033;0.079025;-0.004821;0.198562;0.00223;-0.010033;-0.01399;0.018899;0.005099;-0.000131;2160477.0;90.282631;2018-12-04T14:12:17.602Z
5594.604004;28434.083984;88.629723;2.413816;-6.365811;-90.072418;0.041977;-0.110831;0.992952;-0.001256;-0.993833;-0.110876;0.83921;1.157572;-3.377522;0.059185;0.003514;-0.161717;-0.006467;-0.022749;-0.012081;0.011302;0.004775;0.005728;2160477.25;90.171967;2018-12-04T14:12:17.803Z
5594.43457;28398.023438;88.429985;2.813342;-6.48941;-91.505905;0.046099;-0.114134;0.992395;-0.026111;-0.99325;-0.11302;1.922462;0.175697;-0.058908;-0.017245;-0.284534;0.003092;0.02313;0.018092;-0.223338;0.010748;-0.025244;-0.001427;2160477.25;89.884285;2018-12-04T14:12:18.003Z
5594.263672;28361.966797;88.228577;2.319096;-7.143489;-94.571182;0.030433;-0.127082;0.991425;-0.079079;-0.989082;-0.124355;1.584798;-3.42432;3.210141;-0.029794;0.252768;0.128083;0.08521;0.039865;-0.135206;0.004565;-0.02727;-0.00261;2160477.5;89.951447;2018-12-04T14:12:18.203Z
5594.09375;28325.941406;88.025787;1.930117;-7.190187;-94.550194;0.023651;-0.12737;0.991573;-0.078708;-0.989009;-0.125163;1.864825;2.530151;-1.534031;-0.145195;-0.053813;-0.043511;0.009943;0.017537;-0.012736;-0.007453;-0.006946;-0.001802;2160477.75;89.750282;2018-12-04T14:12:18.403Z
5593.924316;28290.011719;87.822052;2.531865;-6.602962;-94.022606;0.036008;-0.117692;0.992397;-0.069685;-0.99092;-0.114989;-4.283526;-6.437876;2.03105;-0.25247;0.352819;0.066685;-0.174561;-0.114166;0.178231;-0.030367;0.034346;0.012098;2160478.0;90.936714;2018-12-04T14:12:18.602Z
5593.753906;28254.042969;87.61676;12.491131;4.313626;-97.920235;0.224344;0.042932;0.973564;-0.137404;-0.987655;0.075216;5.375748;17.200375;-1.491868;1.483685;-0.081717;-1.729373;-0.821855;-0.845092;-0.542074;-0.094849;0.068376;0.07697;2160478.25;90.840057;2018-12-04T14:12:18.802Z
5593.583984;28218.050781;87.410072;16.053019;-0.647099;-94.920319;0.274577;-0.034531;0.960945;-0.085765;-0.996251;-0.011294;0.351492;0.299224;-5.299314;-0.152889;-0.682074;0.754192;0.027159;0.561984;0.476912;0.036422;0.053275;-0.061653;2160478.25;89.568176;2018-12-04T14:12:19.002Z
5593.413574;28182.0625;87.20224;11.905148;-5.020967;-92.377144;0.202563;-0.09412;0.974736;-0.041318;-0.995305;-0.08752;4.092959;4.301269;-5.00172;-0.011251;-0.519225;0.685193;0.506362;0.128859;0.302723;0.025742;-0.001531;0.016658;2160478.5;89.471329;2018-12-04T14:12:19.202Z
5593.242676;28146.089844;86.993462;5.717565;-5.632297;-91.439453;0.09714;-0.100127;0.990221;-0.024999;-0.994858;-0.098144;0.855906;-5.231277;1.7115;-0.023131;-0.090735;-0.000744;0.460777;0.008537;-0.011756;0.024851;-0.046953;0.01735;2160478.75;91.01796;2018-12-04T14:12:19.402Z
5593.072266;28110.089844;86.783569;1.570885;-6.420589;-91.293304;0.024884;-0.112374;0.993354;-0.022429;-0.993475;-0.111826;-1.883384;0.781001;3.783246;-0.131357;0.051941;0.02749;0.259663;0.056911;-0.028665;0.010655;-0.039841;-0.002085;2160479.0;92.116486;2018-12-04T14:12:19.602Z
5592.895508;28073.0;86.566429;-0.309936;-6.116762;-91.266235;-0.007763;-0.106408;0.994292;-0.021972;-0.994064;-0.106555;-2.056849;-2.423086;4.835453;-0.041937;0.189398;0.007959;0.07061;-0.049169;0.08912;0.001709;-0.025494;-0.003228;2160479.25;86.074966;2018-12-04T14:12:19.808Z
5592.722656;28036.507813;86.35202;-0.778992;-6.220212;-89.674492;-0.01298;-0.108416;0.994021;0.005648;-0.994097;-0.10835;0.506979;-5.324794;3.416624;-0.041205;0.154696;-0.005742;-0.032589;0.028911;0.139893;0.01359;0.000224;-0.013084;2160479.25;89.878204;2018-12-04T14:12:20.011Z
