x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.248047;91.804886;0.551416;-10.115414;-77.863457;0.046332;-0.169675;0.98441;0.206974;-0.962453;-0.175632;-1.828264;-3.812719;-5.324896;0.029092;-0.099246;0.121549;0.003229;-0.057402;-0.037059;-0.01847;-0.001305;0.008774;2139578.5;89.747246;2018-12-04T08:23:59.246Z
5597.446777;29046.285156;91.663589;0.379012;-9.739439;-78.06044;0.041468;-0.164136;0.985566;0.203898;-0.964265;-0.169168;-1.539991;-3.919563;0.077539;-0.057372;0.004501;-0.161149;0.005553;0.004344;-0.016907;-0.002894;-0.00391;-0.006193;2139578.75;89.480392;2018-12-04T08:23:59.436Z
5597.282227;29010.335938;91.511284;0.540128;-9.616974;-78.059708;0.043785;-0.161489;0.985903;0.203985;-0.964614;-0.167061;4.708386;0.263309;-5.286767;-0.001151;-0.113822;-0.06462;-0.010502;-0.030545;-0.024709;-0.005618;-0.007094;0.003174;2139579.0;90.211906;2018-12-04T08:23:59.635Z
5597.118164;28974.394531;91.356285;0.468521;-9.241389;-78.064217;0.041213;-0.155426;0.986987;0.204131;-0.965681;-0.160594;-0.20195;-0.227412;0.413926;0.029281;-0.051843;0.014003;0.018003;-0.056588;-0.035751;-0.009888;-0.010404;0.006363;2139579.25;90.815102;2018-12-04T08:23:59.836Z
5596.952148;28938.347656;91.198181;0.284537;-8.844788;-78.26046;0.036146;-0.14953;0.988096;0.201044;-0.96744;-0.153758;1.7337;0.407004;-1.327393;0.008365;0.052142;-0.020226;-0.006927;-0.012396;0.013498;-0.022556;-0.002419;0.001725;2139579.5;90.996086;2018-12-04T08:24:00.036Z
5596.786621;28902.337891;91.037666;0.318949;-8.326143;-77.838837;0.035947;-0.140383;0.989444;0.208442;-0.967255;-0.144808;-4.069323;3.047706;-1.361002;0.095734;-0.074137;-0.077529;0.02435;-0.09065;0.041652;-0.029395;-0.005248;0.015112;2139579.5;89.429062;2018-12-04T08:24:00.236Z
5596.620605;28866.279297;90.874458;0.184507;-8.363798;-77.76622;0.03397;-0.141472;0.989359;0.209647;-0.966897;-0.145458;-1.974484;-0.602701;2.606687;0.01133;0.036001;0.145846;-0.006913;0.013084;0.027234;-0.014751;0.002563;-0.00242;2139579.75;91.04615;2018-12-04T08:24:00.436Z
5596.454102;28830.195313;90.708733;0.144451;-7.853918;-77.406738;0.032254;-0.13281;0.990617;0.215983;-0.966788;-0.136648;-3.564655;1.343267;3.299544;0.129159;-0.023292;-0.039421;-0.027927;-0.04408;0.032075;0.002278;0.01349;0.004364;2139580.0;89.534859;2018-12-04T08:24:00.637Z
5596.287109;28794.099609;90.540649;0.213573;-7.836761;-77.024872;0.034247;-0.132032;0.990654;0.222431;-0.965367;-0.136351;2.770878;-4.093198;1.632372;0.094813;-0.016903;-0.115167;0.004231;0.031065;0.012632;0.02971;0.010493;-0.005225;2139580.25;91.350746;2018-12-04T08:24:00.836Z
5596.119141;28758.019531;90.370415;0.161243;-8.37683;-76.959213;0.035614;-0.14129;0.989327;0.223237;-0.963816;-0.145683;0.430672;-2.778983;2.438888;0.049379;-0.019479;0.042808;-0.006848;0.021541;-0.020358;0.029135;0.002197;-0.005257;2139580.5;91.111938;2018-12-04T08:24:01.037Z
5595.95166;28721.919922;90.197929;0.25161;-8.967376;-77.367668;0.038373;-0.151137;0.987768;0.216021;-0.963867;-0.155872;3.518197;7.201599;-0.444395;-0.133678;-0.068419;0.028436;-0.009404;0.093068;-0.004493;0.017149;0.004662;-0.012835;2139580.5;90.868073;2018-12-04T08:24:01.237Z
5595.78418;28685.984375;90.024193;0.435821;-9.264161;-77.419769;0.042487;-0.15546;0.986928;0.214966;-0.963262;-0.160986;-1.198241;-2.229338;0.492717;-0.251058;0.012335;0.135162;-0.008426;0.025909;0.008083;-0.01674;-0.001927;-0.006415;2139580.75;91.495941;2018-12-04T08:24:01.437Z
5595.617188;28650.074219;89.848625;0.368769;-8.331389;-76.976067;0.038924;-0.139718;0.989426;0.22298;-0.963994;-0.144898;-0.537714;-0.330769;-5.218478;0.294516;-0.044157;-0.129157;0.000471;-0.08295;0.023124;-0.021028;-0.003647;0.007157;2139581.0;91.67646;2018-12-04T08:24:01.636Z
5595.448242;28614.0625;89.670677;0.476276;-9.028103;-76.617897;0.044403;-0.150729;0.987577;0.228577;-0.960796;-0.156919;-4.839326;-1.965139;5.722335;-0.146217;-0.054885;0.0867;-0.041269;0.114904;0.051881;-0.015912;-0.002584;-0.020877;2139581.25;89.005272;2018-12-04T08:24:01.837Z
5595.280273;28578.099609;89.491188;0.045951;-8.131347;-76.94902;0.032722;-0.137608;0.989946;0.223548;-0.964376;-0.141443;1.462328;-3.655142;-5.792925;0.378473;0.195165;0.12432;0.096996;-0.189878;-0.076374;-0.024734;-0.017806;0.020749;2139581.5;93.274673;2018-12-04T08:24:02.036Z
5595.111816;28542.138672;89.309998;0.262064;-8.403967;-77.380806;0.036393;-0.14162;0.989252;0.216124;-0.965365;-0.146152;2.723399;-3.654318;-0.479441;-0.075869;0.223849;-0.008665;-0.067928;0.071572;0.075717;0.025557;0.039828;-0.003667;2139581.5;90.961708;2018-12-04T08:24:02.236Z
5594.942871;28506.140625;89.126991;0.425747;-8.790829;-77.336288;0.040753;-0.147477;0.988226;0.216653;-0.964212;-0.152828;1.178303;-5.776707;1.738327;-0.204035;0.118372;-0.009536;-0.025453;-0.109275;0.027956;-0.02897;0.05224;0.012171;2139581.75;91.350746;2018-12-04T08:24:02.437Z
5594.773438;28470.101563;88.942215;0.032777;-8.197081;-77.218651;0.032101;-0.138919;0.989783;0.218971;-0.965258;-0.142578;1.918651;-2.271132;-0.81529;-0.18058;0.304511;-0.016916;0.020353;-0.078939;-0.010209;-0.060734;0.106321;-0.000512;2139582.0;90.427521;2018-12-04T08:24:02.636Z
5594.604004;28434.066406;88.755997;-0.401702;-7.407408;-78.975403;0.017772;-0.127882;0.99163;0.189635;-0.973354;-0.128924;1.787407;-0.2383;-3.655935;0.154973;-0.121959;-0.088474;0.049939;-0.119213;-0.311561;-0.063052;0.115362;-0.017519;2139582.25;89.930084;2018-12-04T08:24:02.837Z
5594.43457;28398.054688;88.568527;0.343642;-7.675534;-83.158051;0.021866;-0.131895;0.991023;0.118064;-0.983983;-0.133563;4.383522;0.694447;-0.77354;0.117726;-0.417821;0.142425;-0.054026;0.071992;-0.306423;-0.03992;0.078914;-0.041999;2139582.5;92.502579;2018-12-04T08:24:03.037Z
5594.26416;28361.976563;88.379395;1.746032;-8.060818;-85.628067;0.041065;-0.137429;0.98966;0.075477;-0.987239;-0.140224;0.890351;6.179665;-2.849541;-0.03564;-0.6604;-0.056688;-0.116702;0.032353;-0.18906;-0.032121;-0.016261;-0.017607;2139582.5;91.369652;2018-12-04T08:24:03.237Z
5594.09375;28325.931641;88.189209;2.023683;-8.045437;-87.037186;0.042495;-0.137859;0.98954;0.051179;-0.988834;-0.139958;2.978351;-2.479467;3.548126;0.194862;-0.34595;0.318586;0.103563;-0.095096;-0.125037;0.00316;-0.110169;0.076458;2139582.75;91.024261;2018-12-04T08:24:03.436Z
5593.923828;28289.894531;87.997925;0.751339;-8.56796;-88.282753;0.017571;-0.14851;0.988755;0.029633;-0.988396;-0.148982;-1.796595;-4.327695;7.340282;-0.306679;0.275226;-0.446992;-0.011311;0.244697;0.022824;0.047447;-0.09087;-0.021076;2139583.0;87.839233;2018-12-04T08:24:03.637Z
5593.753906;28253.935547;87.805992;1.493675;-9.081842;-87.659798;0.032488;-0.156595;0.987128;0.040321;-0.98664;-0.157845;2.964174;-3.247958;-1.639296;0.168553;-0.568663;-0.610034;-0.003954;0.179333;-0.061642;0.041762;-0.109239;-0.022995;2139583.25;89.25425;2018-12-04T08:24:03.837Z
5593.583008;28218.003906;87.613228;0.959802;-9.495185;-90.128723;0.01638;-0.164979;0.986161;-0.002216;-0.986297;-0.164965;-3.167629;-6.251934;9.482074;-0.326183;0.839138;0.19112;0.006819;-0.189648;0.055136;0.012722;-0.055747;0.036861;2139583.5;89.589394;2018-12-04T08:24:04.037Z
5593.413086;28182.009766;87.419235;1.246733;-7.056856;-87.751244;0.026561;-0.121877;0.99219;0.038941;-0.99166;-0.122854;1.457716;-3.627641;-0.177668;-0.090116;0.055749;-0.104353;-0.041641;-0.130068;0.218286;0.003753;0.007397;0.030274;2139583.5;90.489311;2018-12-04T08:24:04.236Z
5593.242188;28146.03125;87.22451;1.903862;-8.646514;-85.207443;0.04566;-0.146954;0.988089;0.082599;-0.985178;-0.150338;0.892867;2.323869;-0.190549;-0.629884;0.053049;0.139313;-0.122801;0.267639;0.217602;-0.030382;0.015837;-0.050213;2139583.75;91.278343;2018-12-04T08:24:04.437Z
5593.071289;28110.003906;87.02877;1.417239;-6.35504;-81.98172;0.039926;-0.106123;0.993551;0.138632;-0.984139;-0.110689;2.19267;0.826029;1.639285;0.414038;-0.052822;-0.051667;-0.038423;-0.264577;0.186613;-0.044701;0.000123;0.045812;2139584.0;90.230316;2018-12-04T08:24:04.637Z
5592.900391;28074.003906;86.832527;1.230831;-5.9769;-81.306885;0.036968;-0.099661;0.994334;0.15032;-0.983138;-0.104127;1.683265;8.18323;-3.669398;0.038363;-0.056719;-0.124686;0.05881;0.084687;-0.069857;-0.011122;-0.026863;-0.005283;2139584.25;90.665878;2018-12-04T08:24:04.837Z
