x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.289063;91.805046;3.830407;-15.298428;-83.739571;0.095113;-0.254402;0.96241;0.105184;-0.958812;-0.263847;-1.740901;0.462162;6.633841;-0.110287;0.101268;0.032878;0.056783;-0.061306;-0.004304;-0.031029;-0.012764;0.011222;515318.1875;90.415154;2018-11-15T13:13:26.821Z
5597.438477;29044.375;91.655563;3.498718;-14.930082;-83.626312;0.089197;-0.248796;0.96444;0.107265;-0.960269;-0.25764;-3.286341;2.289218;1.204509;-0.004942;0.088151;0.00242;-0.010861;-0.000665;0.015363;-0.032367;0.00216;-0.000528;515318.375;90.933601;2018-11-15T13:13:27.020Z
5597.274414;29008.453125;91.503227;3.616391;-15.093071;-83.45665;0.092279;-0.250989;0.963582;0.110024;-0.959215;-0.260388;1.431772;-4.947018;-5.146226;0.025346;-0.075304;-0.180242;-0.011735;0.052536;-0.014235;-0.012535;-0.000708;-0.007652;515318.59375;91.584534;2018-11-15T13:13:27.221Z
5597.109375;28972.488281;91.347984;3.799937;-15.955622;-83.947487;0.094824;-0.265772;0.959361;0.101378;-0.956115;-0.274893;4.242906;-7.206768;-3.841843;-0.161099;0.050709;0.00337;-0.000586;0.013944;-0.056408;-0.020944;-0.008583;-0.002375;515318.78125;90.538818;2018-11-15T13:13:27.421Z
5596.953125;28938.445313;91.198608;3.934694;-15.697228;-84.359947;0.094814;-0.261866;0.960436;0.094613;-0.958044;-0.270554;-2.528111;2.701458;1.947297;-0.026068;0.053456;-0.024582;0.001584;-0.020072;0.015629;-0.024735;-0.002936;0.00526;515318.96875;88.781494;2018-11-15T13:13:27.611Z
5596.77832;28900.492188;91.029381;3.70747;-15.274105;-84.101021;0.091338;-0.254848;0.962658;0.099144;-0.959568;-0.263437;-4.216419;2.940851;-0.199206;0.137788;0.008506;0.076371;0.004769;-0.024331;0.009325;-0.009045;-0.005786;0.005643;515319.1875;91.908676;2018-11-15T13:13:27.821Z
5596.621094;28866.412109;90.875061;3.548655;-15.119599;-84.061974;0.088496;-0.252534;0.963532;0.099872;-0.960204;-0.260835;7.657891;-2.84843;-2.595395;-0.019838;-0.045401;0.012957;0.036369;-0.010936;-0.015298;-0.000251;-0.004545;0.003657;515319.375;88.299019;2018-11-15T13:13:28.010Z
5596.445313;28828.398438;90.700424;3.416296;-14.815827;-83.972267;0.086065;-0.24759;0.965035;0.101519;-0.961408;-0.255713;1.398701;-0.667689;-6.193017;-0.006417;-0.123719;-0.018498;0.003762;-0.068157;-0.014984;-0.00848;-0.00457;0.008589;515319.59375;90.168907;2018-11-15T13:13:28.221Z
5596.287598;28794.279297;90.541489;3.180825;-14.605313;-84.025352;0.081392;-0.244627;0.966195;0.100725;-0.962429;-0.252159;1.430691;1.895165;-0.796395;-0.045046;-0.027417;0.010483;0.022189;-0.004316;0.001327;-0.010384;-0.004336;-0.002632;515319.78125;88.844048;2018-11-15T13:13:28.409Z
5596.111328;28756.226563;90.361885;3.240034;-14.812951;-83.910561;0.083278;-0.24782;0.96522;0.102555;-0.961311;-0.255664;1.077626;0.401042;-4.636806;-0.156194;-0.010239;0.069615;-0.00246;0.003345;0.021912;-0.013363;0.005519;-0.004006;515319.96875;91.335022;2018-11-15T13:13:28.621Z
5595.943359;28720.148438;90.189415;3.318794;-14.925164;-84.028481;0.084327;-0.249707;0.964643;0.100524;-0.96102;-0.257557;-5.984879;-5.330653;4.105602;0.050361;-0.035945;-0.096201;-0.013725;-0.005965;-0.002619;-0.010491;0.005781;-0.003003;515320.1875;89.741158;2018-11-15T13:13:28.820Z
5595.785156;28686.1875;90.025169;3.440508;-15.047322;-84.225128;0.085783;-0.251795;0.963971;0.09717;-0.960811;-0.259617;1.617147;-1.729003;-3.131612;0.038163;0.009175;0.031911;-0.009137;-0.010361;-0.022634;-0.004883;0.003186;-0.001059;515320.375;87.909218;2018-11-15T13:13:29.010Z
5595.608398;28648.3125;89.839951;3.571533;-15.0993;-84.14254;0.088502;-0.252272;0.963601;0.098531;-0.960435;-0.260493;-6.301691;8.927896;-3.280941;0.029284;0.021276;-0.043633;-0.042011;0.034797;-0.002129;0.004519;0.002619;-0.003433;515320.59375;91.66375;2018-11-15T13:13:29.221Z
