x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.601563;29080.269531;91.80497;-1.466522;-5.429802;-85.528435;-0.01814;-0.096303;0.995187;0.077615;-0.992483;-0.094626;2.371631;-4.305285;-3.453764;-0.035767;0.067321;0.029977;0.049991;-0.035635;-0.112272;-0.001951;-0.006317;0.004633;2247491.75;89.853806;2018-12-05T14:22:29.248Z
5597.447266;29046.316406;91.663727;-1.476257;-5.194092;-87.049019;-0.021069;-0.091706;0.995563;0.05127;-0.994573;-0.09053;-1.206277;4.479891;-4.805254;-0.132792;0.087164;0.016187;-0.00125;-0.012554;-0.136659;-0.019129;0.002295;-0.002582;2247492.0;88.478966;2018-12-05T14:22:29.437Z
5597.282227;29010.351563;91.511353;-1.07431;-5.168882;-88.251968;-0.015993;-0.090606;0.995758;0.03038;-0.99547;-0.090092;-3.430626;0.266743;1.609979;-0.190463;0.041414;0.097702;-0.013112;0.002521;-0.071198;-0.03453;0.007399;-0.001144;2247492.25;89.356636;2018-12-05T14:22:29.637Z
5597.118164;28974.390625;91.35627;-0.951324;-4.748409;-88.547401;-0.014499;-0.083163;0.99643;0.025263;-0.996248;-0.082781;-4.758986;1.781439;4.6681;0.130659;0.043701;0.060035;-0.0116;-0.02298;-0.00973;-0.019696;0.008574;0.000991;2247492.25;90.356537;2018-12-05T14:22:29.838Z
5596.953125;28938.414063;91.198463;-0.746216;-4.748996;-88.501465;-0.010854;-0.083096;0.996482;0.026062;-0.996226;-0.082791;3.822757;-1.964875;-0.8746;0.071064;-0.020971;-0.053601;-0.014649;-0.006833;0.042077;-0.008893;0.016275;0.000836;2247492.5;90.334984;2018-12-05T14:22:30.037Z
5596.786621;28902.320313;91.03759;-0.539459;-4.84647;-87.698135;-0.006014;-0.084792;0.996381;0.040021;-0.995621;-0.084486;-1.393459;-0.841033;-5.226546;0.046293;-0.025859;-0.031824;-0.015954;0.036834;0.075895;0.00741;0.014723;-0.002887;2247492.75;90.291832;2018-12-05T14:22:30.238Z
5596.620605;28866.296875;90.874535;-0.49234;-5.089174;-87.269867;-0.004358;-0.089011;0.996021;0.047444;-0.994927;-0.088706;3.716644;-1.643323;-1.314973;0.001242;-0.002835;0.015053;0.005034;0.032297;0.032929;0.015908;0.006421;-0.001573;2247493.0;89.468285;2018-12-05T14:22:30.438Z
5596.454102;28830.238281;90.708939;-0.543884;-5.460565;-86.816635;-0.004194;-0.095537;0.995417;0.05528;-0.993926;-0.095161;3.449207;-2.295637;-4.486641;-0.030628;-0.032439;-0.015223;0.004784;0.006634;0.029742;0.012409;-0.005174;-0.001414;2247493.25;92.534882;2018-12-05T14:22:30.638Z
5596.287109;28794.113281;90.54071;-0.744995;-5.651735;-86.64238;-0.007213;-0.099066;0.995055;0.058283;-0.993431;-0.098481;-4.697263;0.913673;0.955822;-0.05622;-0.030602;-0.009816;0.010406;-0.025359;-0.002892;-0.004846;-0.010266;0.003191;2247493.25;91.937447;2018-12-05T14:22:30.838Z
5596.119629;28758.025391;90.37043;-0.781891;-5.501587;-86.943794;-0.008516;-0.096456;0.995301;0.05307;-0.993978;-0.095873;0.218535;-7.88218;-0.332665;-0.04729;0.039102;0.379335;0.000474;-0.122248;0.011649;-0.008587;-0.008282;0.014882;2247493.5;90.347298;2018-12-05T14:22:31.038Z
