x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.602051;29080.345703;91.805283;3.677953;-1.234891;-88.93721;0.064536;-0.020313;0.997709;0.018544;-0.999596;-0.021551;-4.733967;1.127581;3.175278;0.017443;0.035356;-0.040303;-0.012362;-0.001526;-0.006655;-0.002855;0.002623;-0.000638;2408783.25;89.501579;2018-12-07T11:10:37.528Z
5597.438477;29044.421875;91.655754;3.822049;-1.232173;-89.04998;0.067004;-0.020348;0.997545;0.016576;-0.999631;-0.021504;-3.652286;-0.607792;-2.397023;-0.018705;-0.130388;0.033519;-0.007868;0.006831;-0.010743;0.004188;0.010801;-0.003139;2408783.5;89.832489;2018-12-07T11:10:37.729Z
5597.283203;29010.453125;91.511787;3.905784;-1.228847;-89.062859;0.068457;-0.020279;0.997448;0.016352;-0.999636;-0.021446;0.713327;-7.582612;-3.986173;-0.000607;-0.062123;-0.009727;0.007574;0.00565;0.00432;0.000377;-0.000999;0.000548;2408783.5;90.424416;2018-12-07T11:10:37.917Z
5597.109375;28972.503906;91.348061;3.711287;-1.448424;-89.21476;0.065068;-0.024335;0.997584;0.0137;-0.999587;-0.025277;-2.324958;4.602849;1.523176;-0.09917;0.038694;0.04345;0.018803;-0.001949;-0.024017;-0.017016;-0.005381;0.001526;2408783.75;89.668251;2018-12-07T11:10:38.129Z
5596.953125;28938.507813;91.198883;3.618272;-1.144316;-89.203148;0.06338;-0.019051;0.997808;0.013905;-0.999704;-0.019971;-0.10204;-5.225561;-3.296879;0.028137;-0.043439;0.102313;0.007257;-0.060371;0.030808;-0.029566;-0.000257;0.004985;2408784.0;90.000397;2018-12-07T11:10:38.318Z
5596.787109;28902.46875;91.038261;3.393826;-0.345819;-89.095459;0.059287;-0.00509;0.998228;0.015786;-0.999857;-0.006036;-0.621165;2.354263;0.49426;0.061062;-0.04795;-0.07793;0.03269;-0.070385;-0.01734;-0.021653;-0.018585;0.009873;2408784.25;90.1045;2018-12-07T11:10:38.518Z
5596.621094;28866.435547;90.875168;2.803298;0.055359;-89.285629;0.048891;0.001575;0.998803;0.012468;-0.999922;0.000966;4.467627;-2.398307;3.589582;0.037912;0.148539;-0.075154;0.084744;-0.031587;-0.039543;-0.014631;-0.023138;0.004635;2408784.5;89.896507;2018-12-07T11:10:38.718Z
5596.455078;28830.369141;90.709541;2.554127;0.184613;-89.600037;0.04454;0.00353;0.999001;0.006981;-0.99997;0.003222;-3.707367;0.681947;-5.484837;-0.008577;0.018901;-0.087953;-0.016962;0.006919;-0.033238;-0.01947;0.000285;0.001782;2408784.5;89.459251;2018-12-07T11:10:38.917Z
5596.287598;28794.292969;90.541565;2.633361;0.164082;-89.828995;0.045936;0.002998;0.99894;0.002985;-0.999991;0.002864;1.570365;-1.634159;-0.076033;-0.005808;0.070618;-0.031736;-0.001809;0.015235;-0.040287;-0.017682;-0.005654;-0.001549;2408784.75;88.838081;2018-12-07T11:10:39.118Z
5596.120117;28758.179688;90.371162;2.569152;0.350293;-89.938889;0.044819;0.006155;0.998976;0.001067;-0.999981;0.006114;0.424035;7.131403;-0.221131;-0.090824;0.099915;-0.013688;-0.023555;-0.076084;-0.021716;-0.020559;0.002236;0.007763;2408785.0;89.33252;2018-12-07T11:10:39.318Z
