x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.610352;29082.210938;91.812973;0.295979;-2.652313;-88.767052;0.00616;-0.046153;0.998915;0.021494;-0.998697;-0.046275;-7.073159;0.299672;-1.314625;-0.061856;-0.006045;0.09649;-0.008641;0.031558;-0.027008;-0.006356;-0.006472;-0.002663;336991.75;89.453201;2018-11-13T11:41:30.198Z
5597.437988;29044.363281;91.655518;0.207937;-2.70175;-89.12735;0.004347;-0.047076;0.998882;0.015213;-0.998773;-0.047137;-3.005475;2.291426;-1.985534;-0.030616;0.021557;0.095429;-0.01272;0.039127;-0.028091;-0.012365;-0.003397;-0.003512;336991.96875;91.234291;2018-11-13T11:41:30.410Z
5597.273926;29008.457031;91.503242;0.163134;-2.95797;-89.284653;0.003491;-0.051564;0.998664;0.012468;-0.99859;-0.051603;-0.177685;-1.27061;7.722561;0.051132;-0.082528;-0.024434;0.000092;0.010129;-0.000335;-0.008254;-0.005969;-0.001251;336992.15625;91.34761;2018-11-13T11:41:30.609Z
5597.109375;28972.484375;91.347977;0.082628;-3.249817;-89.363045;0.002072;-0.05667;0.998391;0.011099;-0.99833;-0.05669;0.588111;-2.737182;5.269822;0.02646;-0.019232;0.096473;0.010141;-0.002614;0.012525;-0.003742;-0.00474;-0.001798;336992.375;90.600723;2018-11-13T11:41:30.810Z
5596.944336;28936.447266;91.189766;0.075242;-3.321869;-89.394539;0.001925;-0.057928;0.998319;0.010549;-0.998264;-0.057945;-0.429073;-1.705812;-5.484782;0.018414;0.093814;0.038837;0.01065;0.017513;0.000983;0.006212;-0.003251;-0.004899;336992.5625;89.556038;2018-11-13T11:41:31.010Z
5596.77832;28900.480469;91.029327;0.009739;-3.481743;-89.392921;0.000813;-0.060725;0.998154;0.010576;-0.998098;-0.06073;6.279048;0.478489;-1.639417;-0.017787;0.101782;-0.093234;0.018935;-0.002745;-0.00093;0.011275;0.000658;-0.00106;336992.75;89.90873;2018-11-13T11:41:31.210Z
5596.612305;28864.441406;90.866066;-0.032227;-3.564238;-89.349083;0.000144;-0.06217;0.998066;0.011338;-0.998001;-0.062168;-2.735321;-0.162082;2.461097;0.020632;-0.04215;-0.03494;0.008296;0.017559;0.012482;0.019458;-0.004869;-0.001397;336992.96875;90.362747;2018-11-13T11:41:31.409Z
5596.445313;28828.363281;90.700264;-0.166229;-3.746003;-89.292473;-0.002094;-0.065364;0.997859;0.012322;-0.997787;-0.065334;-1.428049;4.161866;-4.899525;-0.044588;-0.026762;-0.008895;0.018451;0.012078;-0.015778;0.013611;-0.010248;-0.00069;336993.15625;89.659119;2018-11-13T11:41:31.610Z
5596.27832;28792.3125;90.532272;-0.260132;-3.947289;-89.472313;-0.003906;-0.068877;0.997617;0.009188;-0.997585;-0.068839;-1.100839;-3.41067;-5.000943;-0.118324;0.050842;0.175018;-0.004338;0.004877;0.002659;0.002487;-0.008315;-0.001957;336993.375;90.880531;2018-11-13T11:41:31.809Z
5596.111328;28756.1875;90.36171;-0.295807;-4.059967;-89.47934;-0.004519;-0.070844;0.997477;0.009064;-0.997449;-0.0708;-2.833028;-3.56106;0.89641;0.015252;-0.00854;0.049094;-0.012094;-0.003429;0.014145;-0.000834;-0.002055;-0.002318;336993.5625;90.365784;2018-11-13T11:41:32.009Z
5595.943359;28720.085938;90.18911;-0.246125;-4.266382;-89.491043;-0.003635;-0.074428;0.99722;0.008858;-0.99719;-0.074394;-5.381478;1.553548;0.622643;0.029393;0.07773;0.01148;0.000371;0.015426;-0.009888;0.00413;-0.00361;-0.002658;336993.75;88.304916;2018-11-13T11:41:32.210Z
5595.785156;28686.15625;90.025024;-0.193543;-4.40664;-89.35421;-0.002512;-0.076867;0.997038;0.011238;-0.99698;-0.076835;4.514752;1.459231;2.743692;0.091512;-0.048596;-0.011237;0.01208;-0.002623;0.024215;0.004601;-0.003989;-0.000491;336993.9375;87.540199;2018-11-13T11:41:32.398Z
5595.608398;28648.300781;89.83989;-0.275787;-4.496027;-89.313721;-0.003874;-0.078441;0.996911;0.011941;-0.996851;-0.07839;-1.712137;4.477375;3.557296;-0.055841;0.012822;-0.134649;0.017906;0.00038;0.002134;-0.004601;-0.008561;0.000409;336994.15625;91.312965;2018-11-13T11:41:32.610Z
5595.44043;28612.347656;89.662155;-0.415741;-4.555784;-89.38343;-0.006401;-0.079501;0.996814;0.010727;-0.996783;-0.07943;-3.479985;-7.733048;0.67428;0.019638;-0.06851;-0.06186;0.003594;0.010066;-0.014001;-0.006317;-0.005478;-0.003209;336994.375;89.99427;2018-11-13T11:41:32.810Z
5595.28125;28578.304688;89.492218;-0.481262;-4.607912;-89.498711;-0.007696;-0.080404;0.996733;0.008721;-0.99673;-0.080337;1.970827;-1.185559;1.943556;0.064968;0.057558;-0.064568;0.003816;-0.023898;0.00184;-0.006141;-0.000062;-0.000487;336994.5625;88.22551;2018-11-13T11:41:32.998Z
5595.103027;28540.34375;89.300903;-0.462402;-4.579737;-89.37114;-0.007194;-0.079928;0.996775;0.01094;-0.996747;-0.079846;-6.502463;2.747036;-2.22887;-0.05485;0.097078;-0.053695;-0.022089;0.022139;-0.002897;0.002944;0.000601;-0.001136;336994.75;90.083031;2018-11-13T11:41:33.209Z
5594.93457;28504.318359;89.117683;-0.450714;-4.813473;-89.24485;-0.00676;-0.084006;0.996442;0.013133;-0.996386;-0.083912;-1.993966;-3.289753;1.969498;-0.028024;-0.038762;0.045693;0.000145;0.006915;-0.004515;0.002178;-0.00289;-0.001476;336994.96875;89.137093;2018-11-13T11:41:33.410Z
5594.765137;28468.326172;88.933083;-0.480103;-4.775019;-89.092361;-0.00706;-0.083363;0.996494;0.015786;-0.996404;-0.083243;-4.829848;4.028287;5.074467;0.022557;-0.119333;0.020837;-0.005076;-0.008813;0.028134;0.002623;0.000247;0.000209;336995.15625;90.365814;2018-11-13T11:41:33.609Z
5594.60498;28434.253906;88.756981;-0.505066;-4.631988;-88.78936;-0.007107;-0.08092;0.996695;0.021059;-0.996511;-0.080755;3.580081;-6.016068;3.26273;-0.110995;0.138034;0.814477;0.03909;-0.138436;0.0725;0.004576;0.009484;0.020221;336995.34375;88.716057;2018-11-13T11:41:33.799Z
5594.425781;28396.21875;88.558945;-0.537384;0.807308;-88.07737;-0.009846;0.013766;0.999857;0.033547;-0.999338;0.01409;-4.774181;13.077291;-4.015893;-0.047104;0.027775;-0.171671;-0.042442;-0.437234;-0.016001;-0.017305;0.007039;0.058936;336995.5625;89.480392;2018-11-13T11:41:34.010Z
5594.255859;28360.140625;88.369736;-0.286774;7.614007;-88.350906;-0.008816;0.132298;0.991171;0.028524;-0.990773;0.132499;0.399237;0.104025;-8.454426;0.044918;-0.038522;0.068862;-0.028809;-0.598605;-0.095141;-0.044261;-0.001021;0.071232;336995.75;89.456207;2018-11-13T11:41:34.210Z
5594.094727;28326.111328;88.190155;-0.006348;13.096716;-89.002548;-0.004055;0.226559;0.973989;0.016955;-0.973841;0.226595;-3.795364;-3.15668;1.702353;0.172169;0.12824;-0.050645;-0.035286;-0.328585;-0.033888;-0.033117;0.002956;0.035074;336995.9375;88.683411;2018-11-13T11:41:34.399Z
5593.916016;28288.21875;87.989006;0.204596;14.751493;-89.380928;0.00082;0.254649;0.967033;0.010449;-0.966983;0.254627;-3.419773;2.282296;2.257056;-0.09404;-0.085274;-0.114648;-0.02072;-0.164521;-0.070644;-0.016723;-0.007885;0.017865;336996.15625;89.960617;2018-11-13T11:41:34.609Z
5593.745605;28252.220703;87.796814;0.192243;15.243861;-90.047798;0.003575;0.262923;0.96481;-0.000805;-0.964815;0.262928;2.758107;5.18563;-1.107328;0.193892;-0.026289;-0.043984;-0.018586;0.053015;-0.044148;0.010569;-0.00228;-0.005812;336996.375;89.698608;2018-11-13T11:41:34.810Z
5593.575195;28216.28125;87.603958;0.465963;13.429108;-90.854172;0.011594;0.232087;0.972626;-0.0145;-0.97255;0.232242;2.876075;0.484789;0.379393;-0.100112;0.008733;-0.126883;-0.008901;0.176613;-0.028031;0.014221;-0.00307;-0.020533;336996.5625;91.483284;2018-11-13T11:41:35.009Z
5593.404297;28180.273438;87.409851;0.61515;10.680414;-90.677086;0.012925;0.18518;0.98262;-0.011612;-0.982608;0.185331;4.486656;0.046225;2.763245;0.181723;-0.019735;-0.495008;0.00199;0.347297;0.054713;0.012342;0.002704;-0.041725;336996.75;90.22419;2018-11-13T11:41:35.209Z
5593.233887;28144.267578;87.214943;0.848562;8.009346;-90.746269;0.016623;0.139115;0.990137;-0.012897;-0.990161;0.139335;1.587034;2.852239;-3.242495;0.093205;0.105506;-0.260861;0.015409;0.227567;0.004137;0.006717;0.003689;-0.027349;336996.96875;89.783752;2018-11-13T11:41:35.410Z
5593.067383;28109.140625;87.024071;1.108133;3.620908;-90.329735;0.019702;0.063031;0.997817;-0.005743;-0.997987;0.063155;0.657723;-8.417634;8.378556;-0.097753;-0.051628;0.317677;-0.010181;0.304846;0.052271;0.031636;0.004293;-0.039894;336997.15625;85.049477;2018-11-13T11:41:35.605Z
5592.893066;28072.421875;86.823875;0.902482;1.743146;-90.495438;0.016013;0.030278;0.999413;-0.008643;-0.9995;0.030419;-2.398683;9.312344;-0.599809;-0.043436;-0.113779;-0.009154;0.002448;0.180735;-0.059653;0.036762;-0.010259;-0.017062;336997.375;89.531815;2018-11-13T11:41:35.808Z
5592.72168;28036.316406;86.62645;0.790792;0.319707;-93.532501;0.014119;0.004718;0.999889;-0.061614;-0.998084;0.00558;1.674837;2.962758;-2.185285;-0.097032;-0.163354;-0.013465;-0.041568;0.124244;-0.453663;0.022168;-0.049441;-0.012881;336997.5625;89.77462;2018-11-13T11:41:36.009Z
5592.550293;28000.296875;86.428986;1.475334;-0.892883;-101.593269;0.022091;-0.020434;0.999547;-0.200938;-0.97948;-0.015583;-0.157913;3.302819;-5.42008;-0.133388;-0.259069;-0.139451;-0.053343;0.111969;-0.982706;0.001767;-0.113362;-0.012085;336997.75;89.653038;2018-11-13T11:41:36.209Z
5592.378906;27964.238281;86.230904;2.469858;-2.361142;-114.674896;0.021976;-0.055392;0.998223;-0.417115;-0.90792;-0.041198;1.715203;3.282059;-2.921274;-0.001062;0.799433;-0.04078;0.009858;0.21991;-0.990844;-0.016698;-0.126494;-0.027479;336997.96875;90.480042;2018-11-13T11:41:36.409Z
