x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;HMD_aa_x;HMD_aa_y;HMD_aa_z;HMD_la_x;HMD_la_y;HMD_la_z;HMD_av_x;HMD_av_y;HMD_av_z;HMD_lv_x;HMD_lv_y;HMD_lv_z;HMD_td;FPS;TIMESTAMP
5597.610352;29082.261719;91.812721;-0.644501;-6.040127;-89.224251;-0.009823;-0.105361;0.994386;0.013464;-0.994357;-0.105225;2.532997;-0.531291;1.013737;0.049651;-0.004084;-0.024862;0.009063;-0.015477;0.01272;-0.003692;-0.002377;0.001373;89538.054688;89.47422;2018-12-19T14:20:55.504Z
5597.447266;29046.335938;91.662048;-0.679168;-6.200159;-89.214577;-0.010372;-0.108147;0.994081;0.013628;-0.994057;-0.108002;-3.623177;3.211581;0.980399;0.005724;0.088746;-0.172391;0.000999;0.034852;-0.008791;0.007965;-0.005553;-0.004441;89538.257813;90.613022;2018-12-19T14:20:55.703Z
5597.282715;29010.388672;91.50766;-0.778137;-6.495086;-89.268921;-0.012136;-0.113272;0.99349;0.012677;-0.993501;-0.113118;3.221738;5.238352;-1.539336;0.010525;-0.070024;-0.031011;0.026556;0.006997;-0.008207;0.001012;-0.004664;-0.00036;89538.460938;89.719742;2018-12-19T14:20:55.904Z
5597.118164;28974.425781;91.349716;-0.903137;-6.482238;-89.314926;-0.014411;-0.113062;0.993483;0.01188;-0.993536;-0.112895;-0.35727;1.07215;-3.203856;-0.015034;0.046061;-0.046874;0.000855;-0.007938;0.000821;0.000326;0.000945;-0.001055;89538.65625;90.079826;2018-12-19T14:20:56.103Z
5596.953125;28938.402344;91.188087;-0.886322;-6.549495;-89.224617;-0.013924;-0.114247;0.993355;0.013444;-0.993383;-0.114061;-0.663965;-1.689312;6.92944;-0.038876;-0.069489;-0.023567;-0.003173;0.007101;0.039054;0.004325;0.000317;-0.001981;89538.859375;90.482994;2018-12-19T14:20:56.304Z
5596.787109;28902.402344;91.023277;-0.935151;-6.632387;-89.212303;-0.014732;-0.115697;0.993175;0.013655;-0.993214;-0.115499;2.420634;-0.230423;-3.775356;-0.012958;0.080237;-0.081881;0.00391;-0.013381;0.0041;0.012165;-0.00329;0.000776;89539.054688;90.055321;2018-12-19T14:20:56.504Z
5596.621094;28866.359375;90.855087;-0.967316;-6.755275;-89.062241;-0.014955;-0.117873;0.992916;0.016253;-0.992925;-0.117629;-5.011962;-4.406117;-0.411304;-0.02644;0.035366;-0.0388;0.006006;-0.001565;0.004114;0.007735;-0.003514;-0.001407;89539.257813;90.076744;2018-12-19T14:20:56.705Z
5596.45459;28830.304688;90.683769;-0.978241;-6.729184;-89.111298;-0.015253;-0.11741;0.992966;0.015403;-0.992992;-0.117177;0.510835;1.797835;-3.908943;0.100241;-0.020799;-0.09488;-0.004313;0.004761;-0.007725;0.000055;0.002338;-0.000156;89539.460938;89.963539;2018-12-19T14:20:56.904Z
5596.287109;28794.21875;90.509331;-0.905517;-6.719362;-89.140297;-0.014046;-0.117216;0.993007;0.014901;-0.993019;-0.117006;-0.012889;-3.632939;0.849469;-0.023401;-0.014915;0.057333;-0.012329;-0.009139;-0.032386;-0.003412;0.000621;0.002393;89539.65625;90.936562;2018-12-19T14:20:57.105Z
5596.119629;28758.064453;90.331711;-0.855651;-6.653471;-89.081573;-0.013074;-0.116076;0.993154;0.015921;-0.993137;-0.115864;4.609499;-4.170321;-0.978186;0.033668;-0.026176;0.165632;0.011442;-0.018739;-0.000041;-0.001536;0.001774;0.003673;89539.859375;90.174904;2018-12-19T14:20:57.305Z
5595.952148;28722.046875;90.152016;-0.851562;-6.586761;-89.242607;-0.013345;-0.114881;0.99329;0.013131;-0.993313;-0.114708;-1.81716;-4.092207;-4.712986;-0.000307;-0.043863;0.109504;-0.0169;0.015523;-0.021923;-0.002496;-0.004248;-0.002091;89540.054688;92.12278;2018-12-19T14:20:57.505Z
5595.78418;28686.019531;89.969627;-0.875122;-6.590729;-89.429329;-0.014129;-0.114909;0.993275;0.009894;-0.993342;-0.114776;0.182406;0.013691;1.38542;-0.013951;-0.027777;-0.045225;0.000569;-0.007903;0.014633;-0.008708;0.005446;0.001031;89540.257813;88.369621;2018-12-19T14:20:57.705Z
5595.617188;28650.111328;89.785332;-0.829528;-6.524477;-89.341927;-0.013172;-0.113775;0.993419;0.011411;-0.993458;-0.113628;-0.382316;3.556318;-3.120169;0.037944;-0.018633;0.005959;-0.012068;0.024168;0.001484;-0.006852;0.004991;-0.000399;89540.460938;89.826233;2018-12-19T14:20:57.905Z
5595.448242;28614.046875;89.597824;-0.780731;-6.592348;-89.085213;-0.011791;-0.114997;0.993296;0.01586;-0.993261;-0.114804;0.983826;-9.543586;-0.798424;0.011752;0.007518;0.010611;0.018782;-0.039105;0.010871;-0.004901;-0.00185;0.002978;89540.65625;86.811241;2018-12-19T14:20:58.106Z
5595.280273;28578.128906;89.408783;-0.86673;-6.550684;-88.846535;-0.012827;-0.11435;0.993358;0.019999;-0.99327;-0.114082;4.779651;0.206262;0.72701;-0.039329;-0.0281;-0.062133;0.028597;0.031776;0.047047;0.004005;0.001068;-0.003048;89540.859375;88.91848;2018-12-19T14:20:58.304Z
5595.111816;28542.15625;89.21727;-1.005035;-6.598905;-88.554924;-0.014637;-0.115306;0.993222;0.025052;-0.993059;-0.114918;-1.763579;6.232726;-2.603789;0.056417;-0.02941;0.04452;0.007208;-0.007937;-0.000152;-0.004319;0.000463;0.003797;89541.054688;88.769485;2018-12-19T14:20:58.505Z
5594.943359;28506.160156;89.023514;-1.017822;-6.402858;-88.427269;-0.014696;-0.111946;0.993606;0.027275;-0.993388;-0.111519;0.111745;-3.565144;-0.319664;0.139353;-0.008112;0.069801;-0.001395;-0.018725;0.008211;-0.003504;0.004361;0.001832;89541.257813;89.884163;2018-12-19T14:20:58.704Z
5594.773438;28470.128906;88.827606;-0.992004;-6.364165;-88.351463;-0.014117;-0.111283;0.993688;0.028591;-0.993426;-0.110847;2.843679;2.034843;-2.500576;0.008814;-0.088843;0.162695;0.001131;0.034836;-0.015196;0.008578;0.002795;-0.005053;89541.460938;89.817093;2018-12-19T14:20:58.905Z
